x,y,z,q1,q2,q3,q4,q5,q6,q7
-4.509360223210541196e-01,-2.511148800007851900e-01,8.968846209324691232e-01,5.618694663211165619e-02,-4.141967193538602654e-01,-1.897436700258634312e+00,-5.190420031993996375e-01,-1.095052777645988185e+00,1.240948061137624681e+00,1.812135558293856530e+00
-2.978359380226526243e-01,5.512666086581796687e-01,4.164565518419340862e-01,2.845056656613074164e+00,5.148209069786875425e-01,-1.029341873081232039e+00,-2.034886535636392768e+00,2.563874091735875549e+00,1.252770707051976462e+00,4.622939740741438541e-02
-1.655874909011249840e-01,-1.594418933199854282e-01,7.108781091384640538e-01,2.437173982076579204e+00,-1.273453790556381859e+00,3.474167874419626934e-01,-2.109528831022907447e+00,7.198802917167701487e-01,1.068464048418559020e+00,1.509534268333788010e+00
1.510325475804788486e-01,7.571133079928595022e-02,8.692683752879443171e-01,2.560728737203114225e+00,5.336911275618336781e-01,-2.754098193029020702e+00,-1.125484812981514260e+00,4.038868333834244595e-02,3.059594597544443850e-01,1.860400978636148839e+00
-5.297605567736028975e-01,-3.013075255830101606e-01,3.591660161084884173e-01,1.487486967621211686e+00,-6.347849156791576242e-01,2.236005686189308950e+00,-1.993357477753879836e+00,-1.845393663548283936e+00,1.553635212187497672e+00,-3.785903915246238149e-01
-3.338805055508889952e-01,-4.364044217082969912e-02,2.967974837414405487e-01,-1.506363080645681585e+00,-6.828570633419475122e-01,-1.962190449361672639e+00,-2.647275074068055289e+00,1.186886233414783387e+00,1.178407645154267325e+00,8.057967498726665845e-01
1.193216707501130458e-01,-6.184208835267447635e-02,9.426059484493813923e-01,1.909721801454873802e+00,-5.779306670220716313e-01,-6.945650904398315006e-01,-6.626711489000487454e-01,9.582539144533512854e-01,2.283613928246586711e-01,-1.047662368899939134e+00
-4.314273876234049343e-01,-2.119419921237201410e-01,7.482139596472900944e-01,2.765315021864196421e+00,1.100521656209317189e+00,2.016337810290997457e+00,-9.989026814308332725e-01,3.602201736582975045e-01,7.692243783741655738e-01,-1.786416293509308861e+00
1.125295355345345416e-01,1.028668167173977521e-01,-6.905788827726537515e-02,-2.191761469616369862e+00,1.742728065822920058e+00,1.310618101451472839e-01,-2.534386580986568216e+00,-6.947721256874856977e-01,2.182792264261321336e+00,-1.114489174564228247e+00
-2.796992035378054187e-01,2.477123547757089650e-01,2.397734888022396982e-01,2.480799993361776590e+00,-1.019115081162205172e-01,-2.625093520092836030e-02,-2.724765123770705788e+00,2.068380721441526848e+00,2.571984478572909794e+00,-1.745123546914380652e+00
-8.746730721157995603e-02,3.602622882610029276e-01,8.669773687777823090e-01,-2.299617530544012300e+00,-7.508455125222883719e-01,-1.323487991573459199e+00,-1.098395115834059688e+00,1.502008881045586275e+00,5.216926019228246281e-01,1.393354059477216023e+00
-8.109375525818363073e-01,1.143251265489688417e-01,2.951083581809431644e-01,-3.332521606650891144e-01,-1.590964529857266774e+00,-2.044253475266133435e+00,-5.308570767599989360e-01,-4.566546016855967949e-01,3.484359722716140695e+00,1.557512092178630514e+00
-7.789669496946071137e-01,2.417608835409987972e-02,3.918842715094692508e-01,-4.896804002427024294e-01,-9.440386044710599167e-01,-2.291227909693604126e+00,-1.339569985506692484e+00,-2.719415588527478889e+00,1.551082300398222369e+00,1.429590469803923014e-01
1.799757174285609995e-02,-4.552136586677751340e-01,7.472668530926063202e-01,-3.238543435921465985e-01,-7.979349874741981097e-01,-8.086214889369038872e-01,-1.990290582504487427e+00,3.757750286440559861e-01,2.408614610216028851e+00,7.011473660725142665e-01
-3.516821828000248340e-01,4.011010244107933165e-01,7.248498107242655752e-01,-1.229724730996679893e+00,-1.039986362775478845e+00,-5.630817889222399231e-01,-4.951219260412869083e-01,-1.405215627444138304e+00,3.891848531646555642e-01,1.826795882124905734e+00
1.604997273762774346e-01,1.796981713471714481e-01,4.243002053369265836e-01,-2.742214277760848251e+00,4.205431786800755134e-01,-2.217501757003348839e+00,-2.830919717457416773e+00,-1.224501751133210137e+00,6.314600261827664207e-01,-9.194817068901564028e-01
4.237523950595888933e-01,-9.612137303172520186e-02,1.060044763894099740e+00,2.598196697870538419e+00,-8.889866396424572770e-02,-2.778767549672924719e+00,-7.670055558785771055e-01,2.862461672536143364e+00,2.321138257161492913e+00,-1.349259636632798909e+00
-4.084863916795074962e-03,7.939625627718279732e-01,3.443013797821105060e-01,1.893960433290042378e+00,1.014209870817237569e+00,-6.985643871101845370e-01,-9.142369043779119409e-01,8.784469305289053231e-01,1.856363108690162633e+00,4.416989317783670543e-03
-1.602674728292181605e-01,3.676560146050005251e-01,7.602585075547056981e-01,1.202332970705688453e-02,3.922867641041460907e-02,2.106716552685624411e+00,-1.803020001960339513e+00,-2.735192518775360071e+00,1.418171355850989523e-01,1.523850372824443244e+00
8.078758499231841750e-02,6.915015161198563298e-01,2.012578761321885956e-01,-1.618983511980701007e+00,-1.313482674597600708e+00,2.896893209276445003e+00,-4.718450897108938946e-01,2.015379715075718003e-01,9.174975958580819935e-01,-7.769359123939123535e-02
6.533094360494533515e-01,4.576061351976620228e-01,1.813689692663391917e-01,7.506463995866665684e-01,1.660952460080196591e+00,-4.476905180801251660e-01,-1.077482039202295461e-01,2.373443521576586779e+00,3.201425798698752434e+00,2.373204215542036533e+00
-3.228664670055374497e-01,-2.235845644863170278e-01,4.697612535425594316e-01,2.198643894871609827e+00,-9.948730535870762282e-01,1.496813439832414883e+00,-2.182913916336622684e+00,-7.163223938887193221e-01,1.021120959230974901e+00,-6.166030420273571622e-01
2.210791387113563988e-01,3.763574270082306605e-01,5.970952859570344273e-01,-2.083953327041476733e-01,1.665826967948592863e+00,2.010578993896331657e+00,-2.475118439931639269e+00,2.567839903881963703e+00,1.093201933458930464e+00,2.521331786259282115e+00
3.604998767920259417e-01,-4.033768975866864337e-01,8.263705858234119406e-01,-4.078814029331687685e-01,4.349899309084075405e-01,-3.506205129070569804e-01,-6.817375808595240727e-01,-1.283886192070965881e+00,1.000694735783483669e+00,-2.362090976174959778e-01
-6.623749465773301481e-02,-3.585359163191403353e-01,3.298205634431093380e-01,-6.782854195472740599e-01,-6.885281526337159175e-01,-9.201562704642674007e-01,-2.785767087199967573e+00,1.515560315482463505e+00,3.155473715998750706e+00,8.289357723740038431e-01
3.235311890969003179e-01,-3.465082101847719032e-02,2.306921152174743750e-01,8.002880870374529110e-01,5.107230213308056044e-02,-1.105867779670739681e+00,-2.614681020012926904e+00,-2.439974527500647472e+00,3.329864277308387965e+00,-1.462371657520096457e+00
-1.389985293371060748e-01,2.885478368091233259e-01,1.128137016844348750e+00,1.571917351139853647e+00,5.243266272408573236e-01,2.321393522026614864e+00,-4.454650607401196005e-01,-4.065058427197607571e-01,2.707098969624283757e+00,1.809365248969510009e+00
2.032223794040925458e-01,5.061981243888019621e-01,3.957859020057586386e-01,2.833781940098226482e+00,1.177758399798232158e-01,-1.630761263646897330e+00,-2.292204869207981055e+00,-2.678699087411382962e+00,2.213081780907856011e+00,-1.958400794501637732e+00
3.890811679354069241e-01,-9.129516710372770349e-02,9.063983930349084339e-01,2.396306957234874080e+00,-1.446189342878163808e+00,-3.121584994473369790e-01,-1.354562658894186367e+00,2.853294939406716413e+00,3.167841278166092955e+00,2.713364064308966928e+00
-8.162818726792875346e-02,-2.188911597991918256e-01,7.531629651096605205e-01,-2.828418812472612842e-01,1.388313444432760502e+00,-2.738442725413329004e+00,-2.118907669656002302e+00,-2.659782715399942266e+00,3.370517770632447618e+00,4.275730861382283088e-01
1.279505017250885390e-01,-2.619656338309208077e-01,6.681532170122486125e-01,1.063263339589796352e+00,1.247228410643323127e+00,-2.687833624222648155e+00,-2.693053881913301861e+00,-5.885178633348937538e-01,3.203133703287343259e+00,-2.509937825243793164e-01
-3.944336889639600274e-01,-1.307657632904598438e-02,9.218333802690829026e-01,-2.380274776243984647e-01,-8.428352205486548954e-01,1.226380830978452963e-01,-5.843543300580864575e-01,-1.881548273007733751e+00,6.306917024908177405e-01,1.294090535722380420e+00
2.746771471851173763e-01,-2.350013805227905705e-01,4.248147017952725868e-01,4.705445846296862911e-01,-1.348242031132156571e+00,-9.928117774522897676e-01,-2.801808315598489862e+00,-1.830917376408353059e+00,1.795013320378953781e+00,2.094740685220174203e+00
7.842493525708398028e-02,-4.733511899701312586e-01,8.903250197784157161e-01,-2.066173884916109760e+00,9.238694603938810701e-01,1.899992310498789028e+00,-7.001396260361998358e-01,9.528431340971885710e-01,1.128626704585950824e+00,-2.794979749882744446e+00
-2.487136436678541729e-01,4.717537135958753680e-01,2.601535136898869283e-01,3.014376238237503891e-01,-9.899474300573801733e-01,1.760151560196084208e+00,-2.314487206357218163e+00,2.602955085180146622e+00,2.260306449038668841e+00,2.400558597686441864e-01
-4.679698484131534220e-01,-7.943482728866556319e-02,1.214541048588356625e-01,-2.230400967635726150e+00,5.826288510381094632e-01,-6.699708136421720361e-01,-2.422811646562658794e+00,-3.724823626154849521e-02,2.811926041357008632e+00,-2.530947971195287582e+00
-2.008317637538802602e-01,1.467171429013984507e-01,1.107759014364458672e+00,-8.728113340078480498e-01,-6.207690233180638284e-01,-6.369797286507488110e-01,-6.061703596002874228e-01,-1.141767713362451087e+00,3.414838791242539529e+00,-2.117419171526401467e+00
-3.126614109091595539e-01,-2.456064502998423216e-01,9.403083163745388218e-01,-1.494727041201056039e+00,3.751927154935010833e-01,-2.000690167263850849e+00,-6.466557234412286803e-01,1.095150317295807252e+00,9.905290813226816926e-01,-1.570680719120853830e-01
-7.873335770982867743e-01,-6.504647728742324331e-02,3.775962528224921511e-01,-2.377314958344458606e+00,1.389100307213816166e+00,-1.522643558101526740e+00,-1.041690401363116525e+00,8.390102251738973393e-01,2.023715637176626281e+00,9.447963693334564539e-01
-5.522672276213154152e-01,-1.534295282514286651e-01,-1.839132961999646043e-01,-2.246882649071931581e+00,1.742993129175557154e+00,-6.764678699064896605e-01,-1.181771129127863196e+00,1.765770045341756855e-01,2.124412383464190590e+00,-2.511204193397105211e+00
-3.091154033303815662e-01,9.354626380111440154e-02,9.348610569486868194e-01,9.925999639857643331e-01,-1.026658224972182287e+00,5.254934167248630494e-01,-1.858980558161209329e+00,2.877383852806417064e+00,1.278333209844574325e+00,2.433930569473735428e+00
3.398576406219980250e-01,-4.129333085413460225e-01,1.434297755642119920e-01,-2.274686252131430386e+00,1.729567579117174070e+00,1.405857440014144810e+00,-2.188601794841885884e+00,-1.916031718286758112e+00,1.758805823075199060e+00,4.773352184089034722e-01
-4.903727221882971943e-01,3.922880221019696689e-01,2.938460253422538471e-01,8.070480769604859717e-02,-5.740265291189958763e-01,2.435805415049669964e+00,-1.967359889678851781e+00,1.275026243262101122e+00,2.965092897705149610e+00,-1.376717979020586347e+00
-5.834575653965889952e-01,5.020420832769946218e-01,4.296746022660362652e-01,-5.309262810145960465e-01,-1.121346023767244793e+00,2.232538188471536511e+00,-7.898298829411145583e-01,2.241431343066479176e+00,1.081346025236692876e+00,-2.862416252822122420e+00
6.776459091827340409e-01,-2.414610301362044575e-01,1.136807173470603949e-01,-8.643068917006955232e-01,1.309014338708049507e+00,5.694132347941018857e-01,-1.221255862825076477e+00,1.448087786682335842e+00,1.629576556963780565e+00,4.275692828973851611e-01
-1.250618020042476020e-01,-2.797386512531574998e-01,3.031730098874218515e-01,1.706615302426730540e+00,4.572163930021129197e-01,2.879252790486074520e+00,-2.969167700423464229e+00,1.483449054250450150e+00,3.254445577351181562e+00,-7.955313450201035863e-01
-1.310820016288776479e-01,-5.412386764772597614e-01,8.167508095637805443e-01,2.803074505896999913e+00,-5.244968713634539093e-01,1.317531485886758613e+00,-1.463314263584297947e+00,-1.441391590659521382e+00,2.091036910735494470e+00,-2.839240024896574344e+00
-2.235304114130735875e-01,5.766366340535358237e-01,5.381962028553393118e-01,-2.404313203535179522e+00,-4.563825462254853527e-01,-1.903977011594744528e+00,-1.805109113851193658e+00,-1.567394402354544081e+00,3.120703926306024112e+00,-2.466949738395371128e+00
3.505984769265574341e-01,-3.628833863643800284e-02,2.755330052204918445e-01,9.521451716533868570e-01,-4.399372003293722244e-01,-1.001104778719707822e+00,-2.973552018096304650e+00,5.502493260731569080e-01,3.286830097717522658e+00,-2.066393807934907567e+00
4.210270462556347515e-01,-5.450116938962884516e-01,-1.188581158582418251e-01,-9.253228095115955121e-01,1.709807118186728481e+00,2.390357381389822677e-01,-8.492937163798899292e-01,8.460725320613473599e-01,3.263603977907327369e+00,-2.428151278076029485e-02
5.238589309918489922e-01,3.191175316128649908e-01,5.841784675072169142e-01,2.283568676289819077e+00,-5.145545979085159871e-01,-1.443323936079745851e+00,-1.845229086835424193e+00,-1.877971886952231495e+00,2.132614819079215351e+00,1.119624949317170159e+00
-3.079377840692736346e-01,-1.376030012497785338e-01,5.957606824242589472e-01,1.572006940901184979e+00,1.047900567542239703e+00,2.157901845117564665e+00,-2.281493373075332176e+00,6.893084785719389984e-01,1.415067537404299136e+00,-1.081454976634600218e+00
-1.153267860418583923e-01,-3.122090571909012513e-01,7.465105710887497414e-01,-7.031989142793055869e-01,6.673548988917410441e-01,-1.910952543589969688e+00,-1.314103390855516862e+00,-6.190117242856958413e-01,2.457647135145901024e-02,2.704701016346946485e+00
1.981507217651451713e-01,2.897800933655259592e-01,6.719753170174858070e-01,8.003266804315884997e-01,-7.941161349133744052e-01,2.692211135297073454e-02,-2.379617079582411865e+00,1.253841042247720861e+00,2.091665143872346366e+00,2.212717280749874948e+00
-3.109128839983198167e-02,-7.586933491937046803e-01,2.992429245829469897e-01,8.906468976083341538e-01,-1.463495278838657043e+00,-1.531443451419085999e+00,-1.166013797416288300e+00,-1.873714381594793421e+00,1.374099606201422130e+00,2.576947811394827870e+00
3.625755759493401453e-02,-1.553892013313178389e-01,1.901885563439378868e-02,-2.199420160455729523e+00,-1.555469333796209330e+00,2.890061315954471244e+00,-2.623671661552190226e+00,2.664300749898055987e+00,3.116190087144416143e+00,-2.255460038320758809e+00
-4.228375692836305877e-01,-3.909951926965226088e-01,4.659951826804192843e-01,-2.499606377070184848e-02,-1.022425402417016738e+00,-1.820896153596643696e+00,-1.117292624901404352e+00,5.700192889386723749e-03,5.928874578686323948e-01,1.565423298412091935e+00
-6.536836451393874814e-01,4.442329124068420398e-01,6.217966715098035557e-01,-2.104506769225968910e-01,-1.519335334409388727e+00,9.107316416016035809e-01,-8.871058151713957507e-01,-2.877840212832775357e+00,2.011648804110140798e+00,-2.503224651081974450e-01
-5.924474349929844674e-01,-2.295835254895486066e-01,2.990947869739681853e-01,-1.069980185395551509e-01,-4.532502779733149634e-01,-2.705176747202013399e+00,-2.002474279775320554e+00,-7.965000313386072506e-01,2.906976153955403763e+00,2.279572866188601221e+00
-1.049126567794238657e-01,-9.303633814273284952e-02,9.284423335270209909e-01,-7.188872153592886782e-01,-5.085897499158762436e-01,-7.822510247806797601e-01,-1.101493488882709260e+00,1.697700136225853473e+00,7.320832109429119272e-02,-2.207964293632486807e+00
-3.932707350179804884e-01,-4.895451414117633904e-02,4.495741051685631651e-01,9.953440185615365365e-01,-1.673646645652659970e-01,1.919368418375885010e+00,-2.195490011933832086e+00,1.186813702738412690e+00,4.131792121902335690e-01,2.224787002488865628e+00
-1.029234234182605928e-01,-4.551114367567634100e-01,7.553161573355797742e-01,3.009653633107403081e-01,-1.518363917693500875e+00,-9.194349227230891319e-01,-2.032636521864755075e+00,2.352122382243866827e+00,1.492013791004738410e+00,8.001786353932911489e-01
4.127744274563893145e-01,-3.074058570027088932e-01,1.932512997047596270e-01,-1.743200592873526578e+00,1.244293416497221028e+00,1.257127220782237043e+00,-1.824517597004921665e+00,2.692543167457500441e+00,3.605684360286828039e+00,2.466952880152276872e+00
8.687342177146911704e-02,-3.665225864802376665e-01,7.970496931831914100e-01,2.675839082306050720e-01,-1.066206887058897879e+00,-5.330960344244082272e-01,-1.959605336649488772e+00,1.446486672607361523e+00,3.529544511950493568e+00,-4.673083192097942096e-01
-4.037113991839612614e-01,-3.611074589618197828e-01,6.167919478500372144e-01,9.047379380167352991e-01,-1.635741224260514937e+00,5.431302166078446625e-01,-1.299111782762174094e+00,-2.056832699607033632e+00,6.200199669429695692e-02,-4.100010146045063308e-02
-2.563434193818584506e-01,-1.495652460081463020e-01,4.354583178295062251e-01,1.582493737093613628e+00,1.637170216489158836e+00,1.627979345632069919e+00,-2.910680680824056843e+00,-1.751670334823179687e+00,3.059228827926346206e+00,-1.778847777252065221e+00
-4.355346614895429513e-01,-1.840109804564101781e-01,7.637758525893223460e-01,8.904789272654278776e-01,-6.379667285428152201e-01,1.436825102833831469e+00,-6.798876016004697931e-01,1.506816703599890506e+00,2.024418882192327851e-01,-7.983787675884537194e-01
-1.752453693612397445e-01,-3.815368628167289250e-02,7.025879824959635478e-01,-1.626993678742570948e+00,1.600529045465816758e+00,-2.694286123531667076e+00,-2.163107306359826953e+00,-3.479913439070525527e-02,1.196447720970588158e+00,2.729672312312284799e+00
-5.638960347252909289e-01,2.307305050676805580e-02,9.349950057964705463e-01,4.601175735193252514e-01,-3.838488721493791278e-01,2.118862504077083653e+00,-6.528412233713107860e-01,-2.146368449518587962e+00,2.976796713327489297e+00,1.824752159534867690e+00
7.673454242553106042e-01,1.891580346866215123e-01,4.601083929195864952e-01,5.344458040455313252e-01,1.609997093537964830e+00,-2.433943641822520654e+00,-4.094507531603639450e-01,7.366366735454206172e-01,1.577675895077669921e+00,-2.883999844392848289e-02
4.894416712718889784e-01,2.465033762073260137e-01,8.316561764624089692e-01,2.021951258315346944e+00,5.200877335555413872e-01,-2.021903091889648785e+00,-1.550617642634785520e+00,-6.760986511390010278e-01,2.715331432975282233e+00,1.233696977765041058e+00
-1.827396835986945522e-01,4.397126136184665857e-01,4.345272482723750995e-01,-1.965847130248290497e-01,4.438937669518230322e-01,2.131007168319030587e+00,-2.532183756520238749e+00,-4.981349147173430580e-01,2.916467245116708185e+00,8.456382741321153418e-01
-4.990869519371193830e-02,4.846087634613263639e-02,9.758701325657996861e-01,-2.403872047889776375e+00,-5.536632322149603880e-02,-3.116168453310095288e-01,-4.462290712136578463e-01,-2.543234280104095024e+00,7.331568553661337029e-02,1.683638217968999928e+00
-8.162779763168365177e-02,-2.878641723526323762e-02,1.125488659746405107e+00,-6.622457466008033755e-01,4.954447691716281632e-01,-2.732393428428728122e+00,-9.968167893863499884e-01,1.189105987488021210e+00,3.336682768654013476e+00,1.569920277834738531e+00
-6.180187900870648399e-01,2.342930080388605507e-01,3.818892269599274969e-01,2.876788430334631386e-01,-6.945215205585149043e-01,2.540170971173397962e+00,-1.572183615527914968e+00,1.766647069363680433e+00,3.516974907083684432e+00,1.587126850243977483e+00
4.155459396242073278e-01,1.183209981493215796e-01,3.434640358937581239e-01,1.070510234911208780e+00,7.508308168561113050e-01,-7.873905429570458026e-01,-1.877673373803651513e+00,-6.141296244732852294e-01,2.692022920276492814e-01,5.386292767411053894e-01
3.174739401236111314e-01,-6.919542617769730564e-01,4.411025821153385373e-01,-1.466147660673600583e+00,1.502349225883095052e+00,1.835542267165785280e+00,-2.901643032562439828e-01,-5.745013603315030082e-02,1.313367458313716707e+00,-1.384330083990437110e+00
-1.471877601386221979e-01,3.176629013870023444e-03,1.168589731655101049e+00,2.560116787199862021e+00,2.241719137132180961e-01,2.469101764767742235e+00,-1.800407427109753655e-01,1.772775423841788101e+00,2.610293390407272263e+00,1.827109386406657432e+00
-8.461914197596372977e-01,-5.209160265022502734e-02,4.251873136847069135e-01,-8.787638959106125469e-02,-1.349326968737255328e+00,-2.362466035011460797e+00,-4.026968805829147513e-01,-4.060599666169828481e-01,2.898383480787286803e+00,-2.180707301397935893e+00
4.210495716467426153e-01,-2.933423672830969345e-02,5.560183850632040015e-01,-1.419026357752751100e+00,-9.283490472227408086e-01,9.591219242527935229e-01,-2.110644243871996562e+00,4.118725340220308340e-01,1.512133280722679052e+00,7.986148779217794313e-01
1.556484569509459792e-01,-1.408168232000991671e-01,3.117214409510609130e-01,-1.518050652767473307e+00,-1.090139459716700454e+00,6.308059294917440774e-01,-3.064169415991677692e+00,-2.251354983007191279e+00,3.444134172641890590e+00,1.412082645246553358e+00
-2.632164201477949494e-01,2.600999645347336631e-01,2.379502156300858651e-01,-2.601247886397908271e+00,-8.630018606025545713e-01,-1.592494172724267187e+00,-2.883744020799393848e+00,6.642694219848133130e-02,2.987349988188319205e+00,2.856164642051191915e+00
6.505600093171274301e-01,2.771471880661128401e-02,1.698570785606150491e-01,-8.137838616756343235e-01,1.197228351377817912e+00,8.556749867470982984e-01,-1.822588973214829045e+00,2.162570157864798670e+00,1.549708031303257627e+00,-1.990467655746276154e+00
6.403999981087635796e-01,2.514507917066848286e-01,6.615711727097350892e-01,-5.336830792067743801e-01,9.591090271086240016e-01,1.603879553687446613e+00,-1.502286084664227195e+00,-7.513080578769626428e-02,3.314604070457775276e+00,-2.060050736701656948e+00
-1.997680971744445477e-01,-3.410654057235931180e-01,5.521409828319184809e-01,3.368245105168377052e-01,2.773879840082162929e-01,-2.189453584681944065e+00,-2.252684821128892789e+00,-1.417976173582269350e+00,8.073213142412819510e-01,2.343275817031592378e+00
2.737132488174043865e-01,5.377044953720223619e-01,8.135094273223856254e-01,-8.294115227025100623e-02,6.118950417479296355e-01,1.712243939648154356e+00,-1.294855643930451050e+00,6.142986129586849309e-01,2.333227843904848164e+00,6.876732202979995989e-01
6.895894420604478658e-02,-4.250487511564330356e-01,1.010328599397438687e+00,2.792428465948290306e+00,-6.992553207562004491e-01,8.134115642655146416e-01,-9.432123682393100950e-01,1.068275732772085540e+00,1.952400112147753442e+00,8.054171227624342677e-01
-6.354244066664347379e-01,2.435824583975332858e-01,7.950528035999823162e-01,2.617180825043202486e+00,8.690629421907378749e-01,1.329806243986908054e+00,-4.619675119825195075e-01,4.805058951144358659e-01,3.427476587132520347e+00,-8.301277270072819903e-01
1.449754620977654618e-01,-1.809343171883759094e-01,5.335655475745149090e-01,1.072686989358091036e+00,1.729471779293344724e+00,-2.691998570745040009e+00,-2.919092896677486504e+00,1.507985962164981597e+00,1.501121279747162474e+00,5.983029567316635600e-01
3.763818423111354727e-01,-1.839399530960454665e-02,1.384989839948606305e-01,9.401981234354308548e-01,4.076376587800076834e-01,-8.601823959928025509e-01,-2.617379412681748008e+00,-7.757099623952901091e-01,2.424096593936134525e+00,-2.317209014347876739e+00
4.920595091661222331e-01,-3.412695939855051597e-01,9.572283556375496549e-02,-1.661756655885429090e+00,1.349591597007476551e+00,1.063254848819165765e+00,-1.832670203002473075e+00,-2.145261050884195164e-01,2.259633265313835793e+00,-4.874649012085674471e-02
1.567279848189472857e-01,2.656715212135633553e-01,1.740306564581822202e-01,2.674686090246085168e+00,1.735122889612113362e+00,-1.455587188245029084e+00,-2.850052947947184112e+00,2.021233273675040021e+00,7.555792513510519726e-01,2.136174735748608722e+00
-4.069420260470406614e-01,-1.998046318126349696e-01,5.740451254268971182e-01,2.663562170022916842e+00,9.339973767154736706e-01,1.501980283469777522e+00,-1.446414235703701312e+00,6.729906360322486236e-01,5.751438233808137124e-02,1.019364078047822364e+00
6.192334118157687417e-01,2.630642780829941518e-01,8.601242432876008426e-01,-2.619213701177484754e+00,-7.890517836156970555e-01,2.434147563944672132e+00,-3.074712163644695018e-01,-3.136490193451457742e-02,2.718654617132431284e+00,-2.503714707395105155e+00
-9.292276407343300071e-02,2.796142633282380774e-02,5.283388887483870811e-01,1.233571288644846664e+00,-1.523606090324191698e+00,1.802509080199121705e-01,-2.658939712520291376e+00,4.996682436702633012e-01,4.558016282842536904e-01,-2.190903448310888901e+00
-3.185808550363807001e-02,3.435268932146923748e-01,4.299182571665672858e-01,9.532748132265003171e-01,-5.981611184677924076e-01,1.048352600382282951e+00,-2.810855991017927824e+00,-1.788893247856260915e+00,1.321239452446203444e+00,5.006208564782816950e-01
-2.721538861917505714e-01,-4.754552601121966315e-01,5.018274038370615919e-01,1.783580782430678635e+00,-4.271957822712146857e-02,2.530215630244633029e+00,-1.856399453789574272e+00,-7.298706569205832828e-01,1.582778275765687415e+00,-1.445115856879931382e+00
4.968327494719088078e-01,-1.682054306694600321e-01,8.576479884870046311e-01,-1.968525926695658512e+00,-1.244703070841555181e-01,1.716536173685477618e+00,-1.402101732231071152e+00,-2.030637533416775220e+00,1.463962122932649157e+00,4.380661139104189417e-01
-3.256634472820478798e-01,-3.899955587225144987e-02,3.191926316846635525e-01,2.168493849957349173e+00,-1.567046045799747045e+00,1.764226339289547862e+00,-3.070670708509178670e+00,-2.694613131153105190e+00,1.652946198092639429e+00,-3.140304108089844171e-01
-2.847294048138003242e-01,-2.506195917084885760e-01,7.399327210569148772e-01,-5.859216735007004573e-01,3.034954816828898672e-01,-2.166173351262263846e+00,-2.004832145124443077e+00,2.880233670377581046e+00,1.566238447228052166e-01,-3.858100737411369607e-01
4.796532522213818317e-01,1.004034864822653667e-01,8.092884131444562090e-01,2.871902396806282010e+00,-1.554891948060970197e+00,-2.036153742100195174e-01,-1.406590303492392113e+00,1.777304065919200315e+00,3.626798378669302991e+00,-2.257691797903176756e+00
-2.641702776153492249e-01,-2.558208941137805059e-01,5.052848833669347506e-02,2.518647670812423467e+00,1.588400156758827286e+00,6.597752202788647047e-01,-2.220391601067794873e+00,-2.053462625080010984e+00,3.634946482003296175e+00,-1.602273593844545818e+00
-5.231681024123849832e-01,3.064576521083164362e-01,5.224388126850783021e-01,2.529957206724082308e+00,1.490002916415776202e+00,2.268065680800270822e+00,-1.408630504916810189e-01,7.262472597243303518e-01,2.756879332536038563e-01,9.134369530444566010e-01
2.405903427170749953e-01,2.525433908832496743e-01,2.586286759406701274e-01,2.432062572115586629e+00,-2.332136270421540925e-01,-1.486957722423573269e+00,-2.988984796112059694e+00,-2.645411748874949343e+00,1.141784173975625150e+00,-2.319030586607316646e+00
3.922599161961497216e-02,1.423851069003926884e-01,2.597556417435117337e-01,2.153652505849716903e-01,-3.265073528370485700e-01,1.402829076354081383e+00,-2.882885497262834829e+00,-1.409907627958038034e-01,1.053054745356241328e+00,5.643009690528519862e-01
-5.599297131512310788e-01,-2.065658086969046625e-01,9.109332600412801684e-01,1.020302209391461101e+00,-4.652646827543653885e-01,1.989685459242390042e+00,-9.904278903005199197e-01,4.843500404575973306e-02,3.122104227033142276e+00,-3.879812710687140509e-01
-4.595675992085782591e-01,7.449163809929203184e-02,-1.657315356945265883e-02,-2.251258015001293522e+00,1.631900920808851296e+00,-1.099203690425447411e+00,-1.770720283682264640e+00,1.090376213916366410e+00,1.249435507376455368e+00,1.489890542413644159e+00
-3.141804467223898167e-01,-1.490032943406763566e-01,8.179902053532549511e-01,-8.941641076942730137e-01,1.127024836909190864e+00,-2.503827137386458013e+00,-2.099554772366727384e+00,6.311540619298172672e-01,2.571226924335773045e+00,-2.134979580815353994e+00
5.148884515650352656e-01,2.633927280508371327e-01,4.319720115569902763e-01,-8.753255072340153653e-01,8.704328525813123107e-01,1.715265240858384832e+00,-2.069955072184965772e+00,1.468184614369925090e+00,3.143705683545766849e+00,-1.310217666295391492e+00
-5.637340851094721494e-02,-8.026684869234160247e-02,1.018171886908447732e+00,-1.006450145090575177e+00,3.273598437284737095e-01,-2.339744071516083768e+00,-2.148018959108721759e-01,-5.358275936078853441e-01,7.130096040403395286e-01,2.474110591882143773e-01
-2.461788923814425822e-01,-5.567350989299160724e-02,8.058233350232407721e-02,1.097514469055283381e+00,-1.399844295330789246e+00,2.458518794574180877e+00,-2.778916548284220411e+00,2.863013108982034094e+00,-3.523097147316986075e-03,1.850193015500902316e+00
4.178389143506888725e-01,1.522268292243218191e-01,8.457188664856176707e-01,-2.445884449807238958e+00,-9.879252336657218247e-01,6.534106672108244140e-01,-3.376043066338563214e-01,-2.912112452517767736e-03,6.548818735477246467e-01,-2.141102619366002102e+00
