t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
4.825777636271925131e-01,7.993168331362717760e-01,1.842377479987314728e-02,4.258387754648924606e-01,-1.198628441708645964e-01,1.134970283018409631e+00,-1.340624619463391398e-01,-3.179871589128809850e-01,1.633396286436690492e-02,1.023245021963398615e+00,-1.198628441708645964e-01,1.134970283018409631e+00,-1.340624619463391398e-01
4.835768894318036581e-01,7.994843619607729934e-01,1.838257620113699364e-02,4.259497765710423822e-01,-1.203723676479247218e-01,1.141685333486853082e+00,-1.340852305467230832e-01,-3.212523275050362948e-01,1.643150728495725021e-02,1.023454363290614344e+00,-1.203723676479247218e-01,1.141685333486853082e+00,-1.340852305467230832e-01
4.845760152364148587e-01,7.996516054778485261e-01,1.834178370838924696e-02,4.260554282275858529e-01,-1.206166464272651478e-01,1.148405383159054383e+00,-1.338176575285932590e-01,-3.245124348390104330e-01,1.661770318492809817e-02,1.023661827190566198e+00,-1.206166464272651478e-01,1.148405383159054383e+00,-1.338176575285932590e-01
4.855751410410260038e-01,7.998185600939775597e-01,1.830164045003591228e-02,4.261557275827945190e-01,-1.205242714595704812e-01,1.155131917895846572e+00,-1.331837991626703965e-01,-3.277679834606426756e-01,1.691602467460383286e-02,1.023867451349704361e+00,-1.205242714595704812e-01,1.155131917895846572e+00,-1.331837991626703965e-01
4.865742668456371489e-01,7.999852217741139082e-01,1.826240694566927392e-02,4.262506717217061647e-01,-1.200945439489676247e-01,1.161865101168213510e+00,-1.321843015921335129e-01,-3.310190367708527592e-01,1.732637380778788427e-02,1.024071275066580355e+00,-1.200945439489676247e-01,1.161865101168213510e+00,-1.321843015921335129e-01
4.875733926502483495e-01,8.001515864680625034e-01,1.822434288283882736e-02,4.263402575869518207e-01,-1.193267511413028809e-01,1.168605097014620009e+00,-1.308198255402946153e-01,-3.342656585816057846e-01,1.784865434319677507e-02,1.024273337954870744e+00,-1.193267511413028809e-01,1.168605097014620009e+00,-1.308198255402946153e-01
4.885725184548594946e-01,8.003176501066194826e-01,1.818770711060777381e-02,4.264244819814720922e-01,-1.182201663697654975e-01,1.175352070046225217e+00,-1.290910463569756583e-01,-3.375079131112236897e-01,1.848277173945758051e-02,1.024473679944640114e+00,-1.182201663697654975e-01,1.175352070046225217e+00,-1.290910463569756583e-01
4.895716442594706397e-01,8.004834085967689195e-01,1.815275763310561508e-02,4.265033415721152243e-01,-1.167740491014324644e-01,1.182106185451065272e+00,-1.269986540653965101e-01,-3.407458649780543136e-01,1.922863314973252691e-02,1.024672341282437227e+00,-1.167740491014324644e-01,1.182106185451065272e+00,-1.269986540653965101e-01
4.905707700640818403e-01,8.006488578159562941e-01,1.811975160307854188e-02,4.265768328941196286e-01,-1.149876449847397064e-01,1.188867608997220326e+00,-1.245433534095738703e-01,-3.439795791924953883e-01,2.008614741596439351e-02,1.024869362530220540e+00,-1.149876449847397064e-01,1.188867608997220326e+00,-1.245433534095738703e-01
4.915698958686929854e-01,8.008139936054432528e-01,1.808894531543919770e-02,4.266449523564794788e-01,-1.128601858978778849e-01,1.195636507034948393e+00,-1.217258639022243683e-01,-3.472091211473488648e-01,2.105522506273937999e-02,1.025064784563076925e+00,-1.128601858978778849e-01,1.195636507034948393e+00,-1.217258639022243683e-01
4.925690216733041304e-01,8.009788117627606452e-01,1.806059420081707403e-02,4.267076962481921587e-01,-1.103908899981167757e-01,1.202413046497799787e+00,-1.185469198731669005e-01,-3.504345566065055761e-01,2.213577829076324166e-02,1.025258648565716912e+00,-1.103908899981167757e-01,1.202413046497799787e+00,-1.185469198731669005e-01
4.935681474779153310e-01,8.011433080332643897e-01,1.803495281911112955e-02,4.267650607453932765e-01,-1.075789617720587787e-01,1.209197394902704170e+00,-1.150072705182217797e-01,-3.536559516919401958e-01,2.332772096994603639e-02,1.025450996027710060e+00,-1.075789617720587787e-01,1.209197394902704170e+00,-1.150072705182217797e-01
4.945672732825264761e-01,8.013074797162939022e-01,1.801220298542369896e-02,4.268170419193754728e-01,-1.044234830272025849e-01,1.215989729714562317e+00,-1.113767437863039667e-01,-3.568733706599100941e-01,2.463100063933194861e-02,1.025641868737443563e+00,-1.044234830272025849e-01,1.215989729714562317e+00,-1.113767437863039667e-01
4.955663990871376212e-01,8.014713311088549341e-01,1.799221035465895652e-02,4.268636357454971830e-01,-1.009230386419142506e-01,1.222790267416206111e+00,-1.080301352840822571e-01,-3.600868673424736377e-01,2.604570926678032722e-02,1.025831308774778350e+00,-1.009230386419142506e-01,1.222790267416206111e+00,-1.080301352840822571e-01
4.965655248917488218e-01,8.016348705259958018e-01,1.797465512543688915e-02,4.269048381129758596e-01,-9.707590420607792314e-02,1.229599239764306962e+00,-1.050738474426951563e-01,-3.632964865353898731e-01,2.757203016633274356e-02,1.026019358502365142e+00,-9.707590420607792314e-02,1.229599239764306962e+00,-1.050738474426951563e-01
4.975646506963599669e-01,8.017981067908408477e-01,1.795918791014555413e-02,4.269406448355713146e-01,-9.288027885568708730e-02,1.236416869209205904e+00,-1.025086894207217075e-01,-3.665022672434891660e-01,2.921017031931696928e-02,1.026206060555612254e+00,-9.288027885568708730e-02,1.236416869209205904e+00,-1.025086894207217075e-01
4.985637765009711120e-01,8.019610486080492873e-01,1.794545793336799894e-02,4.269710516631610719e-01,-8.833432782834141350e-02,1.243243362488106740e+00,-1.003354854945209956e-01,-3.697042426457770592e-01,3.096034788793014525e-02,1.026391457831255627e+00,-8.833432782834141350e-02,1.243243362488106740e+00,-1.003354854945209956e-01
4.995629023055823126e-01,8.021237045705579272e-01,1.793311302781671127e-02,4.269960542942042303e-01,-8.343618244995698596e-02,1.250078907983586340e+00,-9.855507511001314336e-02,-3.729024392364034268e-01,3.282279217876298005e-02,1.026575593474529979e+00,-8.343618244995698596e-02,1.250078907983586340e+00,-9.855507511001314336e-02
5.005620281101934577e-01,8.022860831647028457e-01,1.792179963024988568e-02,4.270156483890992782e-01,-7.818394012008242355e-02,1.256923673059736402e+00,-9.716831293492661503e-02,-3.760968759625192281e-01,3.479774360648937859e-02,1.026758510864887342e+00,-7.818394012008242355e-02,1.256923673059736402e+00,-9.716831293492661503e-02
5.015611539148046027e-01,8.024481933226534913e-01,1.791113840903576365e-02,4.270298295415325684e-01,-7.267328082484993124e-02,1.263775778667652006e+00,-9.627862437341191959e-02,-3.792868884013975150e-01,3.685297935340495212e-02,1.026940251641341284e+00,-7.267328082484993124e-02,1.263775778667652006e+00,-9.627862437341191959e-02
5.025602797194157478e-01,8.026100464751294572e-01,1.790063294205609251e-02,4.270385931542264313e-01,-6.707449838731981140e-02,1.270631718931222620e+00,-9.606712970665499951e-02,-3.824712632563373460e-01,3.893158267108291076e-02,1.027120848248894935e+00,-6.707449838731981140e-02,1.270631718931222620e+00,-9.606712970665499951e-02
5.035594055240270039e-01,8.027716198880932019e-01,1.788915152175434703e-02,4.270423459109597419e-01,-6.146320138864613120e-02,1.277486823336874577e+00,-9.661549549429872263e-02,-3.856488897200414656e-01,4.100899391743235978e-02,1.027300302690629552e+00,-6.146320138864613120e-02,1.277486823336874577e+00,-9.661549549429872263e-02
5.045585313286381490e-01,8.029329940923140008e-01,1.787710234776825752e-02,4.270403187879984741e-01,-5.600739668065441573e-02,1.284150618407882583e+00,-9.810337779463799979e-02,-3.887553653863613512e-01,4.302788962967182135e-02,1.027478680783176834e+00,-5.600739668065441573e-02,1.284150618407882583e+00,-9.810337779463799979e-02
5.055576571332492941e-01,8.030941223615969404e-01,1.786312153330025035e-02,4.270331648960065674e-01,-5.087202619899241357e-02,1.290434954220005981e+00,-1.007082897677933908e-01,-3.917287819845172714e-01,4.493426497169734912e-02,1.027655977714836188e+00,-5.087202619899241357e-02,1.290434954220005981e+00,-1.007082897677933908e-01
5.065567829378604392e-01,8.032549887043034520e-01,1.784633655627803836e-02,4.270211802470283979e-01,-4.605656760322600352e-02,1.296339625335482859e+00,-1.044295585520577940e-01,-3.945693863001404345e-01,4.672858384761977707e-02,1.027832207716997237e+00,-4.605656760322600352e-02,1.296339625335482859e+00,-1.044295585520577940e-01
5.075559087424715843e-01,8.034155670823963646e-01,1.782631856663766806e-02,4.270046612669269326e-01,-4.156123910050649184e-02,1.301864405071430753e+00,-1.092259622417503795e-01,-3.972774521945228177e-01,4.841108874760917391e-02,1.028007383185019830e+00,-4.156123910050649184e-02,1.301864405071430753e+00,-1.092259622417503795e-01
5.085550345470827294e-01,8.035758582877348122e-01,1.780142055535497217e-02,4.269839047803281051e-01,-3.738431138442014495e-02,1.307009136836905672e+00,-1.145422888277903145e-01,-3.998531823994990186e-01,4.998262028134223267e-02,1.028181514712771527e+00,-3.738431138442014495e-02,1.307009136836905672e+00,-1.145422888277903145e-01
5.095541603516939855e-01,8.037358128898657306e-01,1.777225073246145592e-02,4.269592079963248077e-01,-3.352774169393282766e-02,1.311773560662263804e+00,-1.195729811057179709e-01,-4.022969200683767510e-01,5.144289679718289099e-02,1.028354611125041673e+00,-3.352774169393282766e-02,1.311773560662263804e+00,-1.195729811057179709e-01
5.105532861563051306e-01,8.038953900573251321e-01,1.773902709463938410e-02,4.269308684949372212e-01,-2.999290558633660453e-02,1.316157467178503238e+00,-1.242197624532866557e-01,-4.046089957512435942e-01,5.279181278324700244e-02,1.028526679507794750e+00,-2.999290558633660453e-02,1.316157467178503238e+00,-1.242197624532866557e-01
5.115524119609162756e-01,8.040545463712955865e-01,1.770208316534468279e-02,4.268991842143285975e-01,-2.678141262285120561e-02,1.320160669519261587e+00,-1.284818667319652108e-01,-4.067897571879068308e-01,5.402919005111022493e-02,1.028697725236247251e+00,-2.678141262285120561e-02,1.320160669519261587e+00,-1.284818667319652108e-01
5.125515377655274207e-01,8.042132383898266124e-01,1.766175380857709989e-02,4.268644534387757705e-01,-2.389491709292108912e-02,1.323783006912233162e+00,-1.323585128640849540e-01,-4.088395616093977170e-01,5.515483567096209072e-02,1.028867752000745206e+00,-2.389491709292108912e-02,1.323783006912233162e+00,-1.323585128640849540e-01
5.135506635701385658e-01,8.043714226758249541e-01,1.761837523453604892e-02,4.268269747873891240e-01,-2.133511377961733874e-02,1.327024342348068320e+00,-1.358489060840888940e-01,-4.107587749189474113e-01,5.616854343356338097e-02,1.029036761830421476e+00,-2.133511377961733874e-02,1.327024342348068320e+00,-1.358489060840888940e-01
5.145497893747498219e-01,8.044824804312157296e-01,1.756551308962519403e-02,4.263304777052246974e-01,-1.896219152554964177e-02,1.329880259896033090e+00,-1.388805073777543142e-01,-4.114312582722085554e-01,5.707629224141848312e-02,1.029080143280629134e+00,-1.896219152554964177e-02,1.329880259896033090e+00,-1.388805073777543142e-01
5.155489151793609670e-01,8.045708470300906301e-01,1.750525237509395829e-02,4.255770213828207749e-01,-1.680205874956938739e-02,1.332351901141314299e+00,-1.414576301247970347e-01,-4.112870167001293487e-01,5.787416993188981840e-02,1.029045313635229553e+00,-1.680205874956938739e-02,1.332351901141314299e+00,-1.414576301247970347e-01
5.165480409839721121e-01,8.046587543448863178e-01,1.744289466671153713e-02,4.248216811070809618e-01,-1.497380837006958426e-02,1.334442241896750980e+00,-1.436461692758005393e-01,-4.110133277538716712e-01,5.855930131767589364e-02,1.029009625004976058e+00,-1.497380837006958426e-02,1.334442241896750980e+00,-1.436461692758005393e-01
5.175471667885832572e-01,8.047461552488450742e-01,1.737878522732122510e-02,4.240647575946547287e-01,-1.347925457005749034e-02,1.336151214542739885e+00,-1.454452896679284679e-01,-4.106105864075285661e-01,5.913143362562463951e-02,1.028973063005407029e+00,-1.347925457005749034e-02,1.336151214542739885e+00,-1.454452896679284679e-01
5.185462925931944023e-01,8.048330038235547157e-01,1.731326961998828906e-02,4.233065517610353212e-01,-1.232023110831528129e-02,1.337478763888246380e+00,-1.468541483892971400e-01,-4.100791919470568314e-01,5.959031045845829960e-02,1.028935614524312925e+00,-1.232023110831528129e-02,1.337478763888246380e+00,-1.468541483892971400e-01
5.195454183978055474e-01,8.049192553718814702e-01,1.724669370520511696e-02,4.225473647147907075e-01,-1.149858710932531725e-02,1.338424844729795282e+00,-1.478718960651383973e-01,-4.094195471367375605e-01,5.993567322361774419e-02,1.028897267732580723e+00,-1.149858710932531725e-02,1.338424844729795282e+00,-1.478718960651383973e-01
5.205445442024168035e-01,8.050048664281849176e-01,1.717940363742097992e-02,4.217874977525101765e-01,-1.101618285875751585e-02,1.338989419389346569e+00,-1.484976781500944309e-01,-4.086320573823331581e-01,6.016726255423494873e-02,1.028858012092570551e+00,-1.101618285875751585e-02,1.338989419389346569e+00,-1.484976781500944309e-01
5.215436700070279485e-01,8.050897945734192263e-01,1.711175491287779057e-02,4.210272523544854595e-01,-1.087490066162290908e-02,1.339172455108425419e+00,-1.487792458252831518e-01,-4.077171305686732028e-01,6.028481513801901143e-02,1.028817838364032289e+00,-1.087490066162290908e-02,1.339172455108425419e+00,-1.487792458252831518e-01
5.225416707991217269e-01,8.052476966934756231e-01,1.705679915852602313e-02,4.209777574104683895e-01,-1.146075604743158199e-02,1.339360700302266727e+00,-1.499572476665850806e-01,-4.086103974817976714e-01,6.057262419307044010e-02,1.028996748215315726e+00,-1.146075604743158199e-02,1.339360700302266727e+00,-1.499572476665850806e-01
5.235396715912155052e-01,8.054047574709449764e-01,1.700098245592708904e-02,4.209279189988579528e-01,-1.252641674262996996e-02,1.339932532836007884e+00,-1.528047806558646693e-01,-4.096422135514090068e-01,6.115602797816468289e-02,1.029190922605722980e+00,-1.252641674262996996e-02,1.339932532836007884e+00,-1.528047806558646693e-01
5.245376723833091726e-01,8.055610271975346404e-01,1.694345883723546997e-02,4.208774369158915230e-01,-1.407622639682256510e-02,1.340887829384369567e+00,-1.573271568973748924e-01,-4.108120705205134948e-01,6.203780007794504336e-02,1.029400260180986404e+00,-1.407622639682256510e-02,1.340887829384369567e+00,-1.573271568973748924e-01
5.255356731754029509e-01,8.057165558221386359e-01,1.688338179922072371e-02,4.208260107335229372e-01,-1.611452388593687807e-02,1.342226459011758966e+00,-1.635296785814057408e-01,-4.121194435799744871e-01,6.322071930914997806e-02,1.029624646103793451e+00,-1.611452388593687807e-02,1.342226459011758966e+00,-1.635296785814057408e-01
5.265336739674967292e-01,8.058713929254042174e-01,1.681990431373530520e-02,4.207733398050841345e-01,-1.864564379834363073e-02,1.343948280701426246e+00,-1.714176363148285920e-01,-4.135637849740846361e-01,6.470756976783523240e-02,1.029863946727151314e+00,-1.864564379834363073e-02,1.343948280701426246e+00,-1.714176363148285920e-01
5.275316747595905076e-01,8.060255876841756484e-01,1.675217883751155962e-02,4.207191232716777640e-01,-2.167391696404515067e-02,1.346053140832475847e+00,-1.809963074100835179e-01,-4.151445174884621503e-01,6.650114085271013886e-02,1.030118004156032496e+00,-2.167391696404515067e-02,1.346053140832475847e+00,-1.809963074100835179e-01
5.285296755516841749e-01,8.061791888258188488e-01,1.667935732129655763e-02,4.206630600693216926e-01,-2.520367102786865571e-02,1.348540870604880038e+00,-1.922709541316853787e-01,-4.168610278208678133e-01,6.860422726281928396e-02,1.030386630697243122e+00,-2.520367102786865571e-02,1.348540870604880038e+00,-1.922709541316853787e-01
5.295276763437779532e-01,8.063322345169743333e-01,1.660059101263043624e-02,4.206049415280692094e-01,-2.923172928586498243e-02,1.351045371891238078e+00,-2.052468220819659017e-01,-4.185909296010778546e-01,7.102212464064219799e-02,1.030669606980547215e+00,-2.923172928586498243e-02,1.351045371891238078e+00,-2.052468220819659017e-01
5.305256771358717316e-01,8.064847175825851089e-01,1.651502975914523677e-02,4.205449717236486862e-01,-3.375475123683652212e-02,1.353191802453745929e+00,-2.199291434267990342e-01,-4.202094094979065830e-01,7.376017702026041456e-02,1.030966688469294068e+00,-3.375475123683652212e-02,1.353191802453745929e+00,-2.199291434267990342e-01
5.315236779279655099e-01,8.066366207474182648e-01,1.642182275035157513e-02,4.204834435805476778e-01,-3.877696146611597089e-02,1.354973633385162302e+00,-2.363231440892900603e-01,-4.217143676657257867e-01,7.682121185616896941e-02,1.031277584892128063e+00,-3.877696146611597089e-02,1.354973633385162302e+00,-2.363231440892900603e-01
5.325216787200591773e-01,8.067879254163454750e-01,1.632011871164419300e-02,4.204206575477370533e-01,-4.430271175185793164e-02,1.356390607725451725e+00,-2.544340464652111167e-01,-4.231057480087397349e-01,8.020801915974133667e-02,1.031601950730059558e+00,-4.430271175185793164e-02,1.356390607725451725e+00,-2.544340464652111167e-01
5.335196795121529556e-01,8.069386123820148082e-01,1.620906593253651495e-02,4.203569143546821429e-01,-5.033635213857976659e-02,1.357442439697435166e+00,-2.742670714238351071e-01,-4.243834246006780719e-01,8.392339478752050552e-02,1.031939378817881892e+00,-5.033635213857976659e-02,1.357442439697435166e+00,-2.742670714238351071e-01
5.345176803042467339e-01,8.070886617343122627e-01,1.608781227909242967e-02,4.202925150185624625e-01,-5.688222999365253468e-02,1.358128811845358719e+00,-2.958274403141971653e-01,-4.255471944672024054e-01,8.797014090512428330e-02,1.032289394139771721e+00,-5.688222999365253468e-02,1.358128811845358719e+00,-2.958274403141971653e-01
5.355156810963405123e-01,8.072380527596718647e-01,1.595550520674137579e-02,4.202277608524093155e-01,-6.394468904508200657e-02,1.358449372119424181e+00,-3.191203769963508741e-01,-4.265967702479857571e-01,9.235106643719609432e-02,1.032651447515744669e+00,-6.394468904508200657e-02,1.358449372119424181e+00,-3.191203769963508741e-01
5.365136818884341796e-01,8.073867689989020491e-01,1.581129187597609537e-02,4.201629055783807631e-01,-7.153162788508519998e-02,1.358582598270577035e+00,-3.441511072502796420e-01,-4.275912743127161519e-01,9.706780340499643334e-02,1.033024907565676109e+00,-7.153162788508519998e-02,1.358582598270577035e+00,-3.441511072502796420e-01
5.375116826805279580e-01,8.075348140546244613e-01,1.565431947643030827e-02,4.200980073797639935e-01,-7.965109246654548947e-02,1.358716282541227782e+00,-3.709248487061212463e-01,-4.285925942584832282e-01,1.021219453899804008e-01,1.033409049589208983e+00,-7.965109246654548947e-02,1.358716282541227782e+00,-3.709248487061212463e-01
5.385096834726217363e-01,8.076821962786876474e-01,1.548373492861134480e-02,4.200330689548110730e-01,-8.830748349542195952e-02,1.358856289634078562e+00,-3.994468125968319017e-01,-4.296018715524818066e-01,1.075163068288832735e-01,1.033803054358682916e+00,-8.830748349542195952e-02,1.358856289634078562e+00,-3.994468125968319017e-01
5.395076842647155146e-01,8.078289228061062976e-01,1.529868477756315612e-02,4.199680914147325694e-01,-9.750506701585670566e-02,1.359002099969219390e+00,-4.297222056799717693e-01,-4.306180195050511861e-01,1.132537525561429226e-01,1.034206003306432420e+00,-9.750506701585670566e-02,1.359002099969219390e+00,-4.297222056799717693e-01
5.405056850568091820e-01,8.079749966609527378e-01,1.509845207510101747e-02,4.199030759722206518e-01,-1.070070720676245812e-01,1.359148480991567709e+00,-4.609416019092950623e-01,-4.316332777573672064e-01,1.191908086575420023e-01,1.034609347532938095e+00,-1.070070720676245812e-01,1.359148480991567709e+00,-4.609416019092950623e-01
5.415036858489029603e-01,8.081204091554924362e-01,1.488287058290637191e-02,4.198380238093362693e-01,-1.165658803357189910e-01,1.359290209648993164e+00,-4.922650968260816606e-01,-4.326399550448493114e-01,1.251773518122103468e-01,1.035004524131569958e+00,-1.165658803357189910e-01,1.359290209648993164e+00,-4.922650968260816606e-01
5.425016866409967387e-01,8.082651477310356380e-01,1.465192978742515910e-02,4.197729361686824978e-01,-1.261724002727448446e-01,1.359426804658287802e+00,-5.236622241038226822e-01,-4.336370630431556905e-01,1.312080432021119347e-01,1.035390612351929862e+00,-1.261724002727448446e-01,1.359426804658287802e+00,-5.236622241038226822e-01
5.434996874330905170e-01,8.084091988533843587e-01,1.440562441860326892e-02,4.197078143954064422e-01,-1.358265350091984458e-01,1.359557957341506196e+00,-5.551329461784973995e-01,-4.346238540105009651e-01,1.372829893670999002e-01,1.035766968998963478e+00,-1.358265350091984458e-01,1.359557957341506196e+00,-5.551329461784973995e-01
5.444976882251841843e-01,8.085525481099268275e-01,1.414394933196314735e-02,4.196426599403454416e-01,-1.455281888308628258e-01,1.359683354636837205e+00,-5.866772241416055023e-01,-4.355995712043701507e-01,1.434022940965251347e-01,1.036132943187901168e+00,-1.455281888308628258e-01,1.359683354636837205e+00,-5.866772241416055023e-01
5.454956890172779627e-01,8.086951805407061045e-01,1.386687861112954195e-02,4.195774746169861902e-01,-1.551317060148308391e-01,1.359805223212991354e+00,-6.181497995643571164e-01,-4.365642900726817710e-01,1.496148394365164336e-01,1.036487816196886680e+00,-1.551317060148308391e-01,1.359805223212991354e+00,-6.181497995643571164e-01
5.464936898093717410e-01,8.088370730897975758e-01,1.357482154817377107e-02,4.195122592763527725e-01,-1.644577427087745569e-01,1.359926626886989620e+00,-6.490053710407002185e-01,-4.375184731092552903e-01,1.559794374134284012e-01,1.036831113430364049e+00,-1.644577427087745569e-01,1.359926626886989620e+00,-6.490053710407002185e-01
5.474916906014655194e-01,8.089781982720845033e-01,1.326843847231637050e-02,4.194470155085762708e-01,-1.734727695127221969e-01,1.360047466217837453e+00,-6.788425683319272430e-01,-4.384616094962107136e-01,1.625073288340232180e-01,1.037162179193083400e+00,-1.734727695127221969e-01,1.360047466217837453e+00,-6.788425683319272430e-01
5.484896913935591867e-01,8.091185259039225253e-01,1.294857683709741032e-02,4.193817446423559470e-01,-1.820609812115535076e-01,1.360168576887885283e+00,-7.077006358632926819e-01,-4.393942026483603214e-01,1.692772585908084437e-01,1.037480133558923878e+00,-1.820609812115535076e-01,1.360168576887885283e+00,-7.077006358632926819e-01
5.494876921856529650e-01,8.092580265297206754e-01,1.261607633831806838e-02,4.193164477497036691e-01,-1.898642526149417475e-01,1.360295073947485056e+00,-7.356836419335471833e-01,-4.403193597537179427e-01,1.765229715961925405e-01,1.037784729057236843e+00,-1.898642526149417475e-01,1.360295073947485056e+00,-7.356836419335471833e-01
5.504856929777467434e-01,8.093966714521952932e-01,1.227178356146891788e-02,4.192511260345164192e-01,-1.966414098972661395e-01,1.360428866148074567e+00,-7.628658930862759480e-01,-4.412383718337368754e-01,1.844046885749814901e-01,1.038075092203935235e+00,-1.966414098972661395e-01,1.360428866148074567e+00,-7.628658930862759480e-01
5.514836937698405217e-01,8.095344329550110407e-01,1.191654093517210966e-02,4.191857805695862194e-01,-2.023913578096703247e-01,1.360568283254825372e+00,-7.892442267004802225e-01,-4.421500389099096706e-01,1.929203791797707845e-01,1.038350752849650060e+00,-2.023913578096703247e-01,1.360568283254825372e+00,-7.892442267004802225e-01
5.524816945619341890e-01,8.096712844774573981e-01,1.155118391662774899e-02,4.191204123609267307e-01,-2.071130032738565108e-01,1.360711603743805176e+00,-8.148145621253500837e-01,-4.430531693942161842e-01,2.020679961016043635e-01,1.038611276027965991e+00,-2.071130032738565108e-01,1.360711603743805176e+00,-8.148145621253500837e-01
5.534796953540279674e-01,8.098072002848177853e-01,1.117657160732606243e-02,4.190550223354869153e-01,-2.108053070395719542e-01,1.360857058786882234e+00,-8.395752269116566469e-01,-4.439465951597195703e-01,2.118454584055935175e-01,1.038856263650646650e+00,-2.108053070395719542e-01,1.360857058786882234e+00,-8.395752269116566469e-01
5.544776961461217457e-01,8.099421561151314286e-01,1.079354989604110193e-02,4.189896113294588331e-01,-2.134672219046992447e-01,1.361002853263707069e+00,-8.635232401258050583e-01,-4.448291702993809604e-01,2.222506717772743945e-01,1.039085356182858799e+00,-2.134672219046992447e-01,1.361002853263707069e+00,-8.635232401258050583e-01
5.554756969382155241e-01,8.100761290638930356e-01,1.040296516816047699e-02,4.189241800772005586e-01,-2.150977158820807089e-01,1.361147174206435828e+00,-8.866556165496428665e-01,-4.456997816495092413e-01,2.332815212083234335e-01,1.039298234298075441e+00,-2.150977158820807089e-01,1.361147174206435828e+00,-8.866556165496428665e-01
5.564736977303091914e-01,8.102090976678040235e-01,1.000566429316311276e-02,4.188587292007986407e-01,-2.156957722608978667e-01,1.361288202559584715e+00,-9.089693668379759117e-01,-4.465573561221430343e-01,2.449358712002971117e-01,1.039494620512310563e+00,-2.156957722608978667e-01,1.361288202559584715e+00,-9.089693668379759117e-01
5.574716985224029697e-01,8.103410419795293862e-01,9.602494611743610242e-03,4.187932592002958643e-01,-2.153729642236711928e-01,1.361419906160621141e+00,-9.302917314497682888e-01,-4.473974710041254133e-01,2.570268519711828570e-01,1.039671943160112688e+00,-2.153729642236711928e-01,1.361419906160621141e+00,-9.302917314497682888e-01
5.584696993144967481e-01,8.104719436334585358e-01,9.194303922607432317e-03,4.187277704446046300e-01,-2.144016800905146070e-01,1.361530970218765901e+00,-9.502047584547609338e-01,-4.482115628216488123e-01,2.691014645013570794e-01,1.039824672547909667e+00,-2.144016800905146070e-01,1.361530970218765901e+00,-9.502047584547609338e-01
5.594677001065905264e-01,8.106017859024611250e-01,8.781940468963071733e-03,4.186622631631338187e-01,-2.129410847612386859e-01,1.361615416390941968e+00,-9.684574023827197120e-01,-4.489955087622706786e-01,2.808892536326465517e-01,1.039950174660084992e+00,-2.129410847612386859e-01,1.361615416390941968e+00,-9.684574023827197120e-01
5.604657008986841937e-01,8.107305537456414024e-01,8.366252924739662686e-03,4.185967374381499573e-01,-2.109868827172646510e-01,1.361673667230427043e+00,-9.850444195029970373e-01,-4.497503981862871481e-01,2.923873749539845357e-01,1.040049376675196369e+00,-2.109868827172646510e-01,1.361673667230427043e+00,-9.850444195029970373e-01
5.614637016907779721e-01,8.108582338470828876e-01,7.948090380559779539e-03,4.185311931978990541e-01,-2.085347844720647215e-01,1.361706227731266150e+00,-9.999605730722285202e-01,-4.504774218319127499e-01,3.035929805826793615e-01,1.040123280137338346e+00,-2.085347844720647215e-01,1.361706227731266150e+00,-9.999605730722285202e-01
5.624617024828717504e-01,8.109848146455800322e-01,7.528302329498963441e-03,4.184656302105106418e-01,-2.055805060663546679e-01,1.361713683280658005e+00,-1.013200633772096459e+00,-4.511778659490512378e-01,3.145032199899832626e-01,1.040172956076323318e+00,-2.055805060663546679e-01,1.361713683280658005e+00,-1.013200633772096459e+00
5.634597032749655288e-01,8.111102863553599773e-01,7.107738652664405757e-03,4.184000480787102849e-01,-2.021197685896396756e-01,1.361696697556030511e+00,-1.024759380127974628e+00,-4.518531063118055302e-01,3.251152407826289892e-01,1.040199540016621071e+00,-2.021197685896396756e-01,1.361696697556030511e+00,-1.024759380127974628e+00
5.644577040670593071e-01,8.112346409777879686e-01,6.687249604626121016e-03,4.183344462353627558e-01,-1.981482977313638316e-01,1.361656010366786296e+00,-1.034631598906196936e+00,-4.525046021100138649e-01,3.354261894357863927e-01,1.040204226875227844e+00,-1.981482977313638316e-01,1.361656010366786296e+00,-1.034631598906196936e+00
5.654557048591529744e-01,8.113578723040564267e-01,6.267685798734558798e-03,4.182688239398706376e-01,-1.936618233646910103e-01,1.361592435440738491e+00,-1.042812085487875295e+00,-4.531338897201512284e-01,3.454332119732871353e-01,1.040188265748679619e+00,-1.936618233646910103e-01,1.361592435440738491e+00,-1.042812085487875295e+00
5.664537056512467528e-01,8.114799759088581199e-01,5.849898192358982986e-03,4.182031802754526129e-01,-1.886560791656911040e-01,1.361506858155280053e+00,-1.049295644217372647e+00,-4.537425763559796432e-01,3.551334545913791829e-01,1.040152954589448564e+00,-1.886560791656911040e-01,1.361506858155280053e+00,-1.049295644217372647e+00
5.674517064433405311e-01,8.116009491350411054e-01,5.434738072080807191e-03,4.181375141473247514e-01,-1.831268022704619081e-01,1.361400233213377442e+00,-1.054077088723718303e+00,-4.543323335993848522e-01,3.645240642226809102e-01,1.040099634771943560e+00,-1.831268022704619081e-01,1.361400233213377442e+00,-1.054077088723718303e+00
