t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
7.579515301276555928e-01,6.879718526333162831e-01,-2.139843469158103639e-02,7.847507651182880628e-02,-2.678775565771271405e-02,2.243383677387786435e+00,-1.182899286558243557e-01,-4.680791819221747363e-01,1.711329583523532316e-01,1.659023158918074170e+00,-2.678775565771271405e-02,2.243383677387786435e+00,-1.182899286558243557e-01
7.589514725675168272e-01,6.876754846685466660e-01,-2.140599409264584696e-02,7.859477654622970544e-02,-2.634554981778165772e-02,2.236596710493822027e+00,-1.186461613340289156e-01,-4.659863478095646050e-01,1.715209617355766269e-01,1.659018743856458311e+00,-2.634554981778165772e-02,2.236596710493822027e+00,-1.186461613340289156e-01
7.599514150073780616e-01,6.873809343613112022e-01,-2.141336464834697056e-02,7.871979125131070565e-02,-2.590194379854010923e-02,2.229809734868462012e+00,-1.190021660381029578e-01,-4.639047022121781660e-01,1.719091829674355143e-01,1.659016182630070668e+00,-2.590194379854010923e-02,2.229809734868462012e+00,-1.190021660381029578e-01
7.609513574472391850e-01,6.870882007294440985e-01,-2.142054631882132909e-02,7.885011438751195201e-02,-2.545693115623151245e-02,2.223022750882652776e+00,-1.193579397199147352e-01,-4.618342451772888824e-01,1.722976235933006139e-01,1.659015471879613512e+00,-2.545693115623151245e-02,2.223022750882652776e+00,-1.193579397199147352e-01
7.619512998871004195e-01,6.867972826690781352e-01,-2.142753907071777431e-02,7.898573975093156618e-02,-2.501050544300236628e-02,2.216235758907986853e+00,-1.197134793082327842e-01,-4.597749767879650840e-01,1.726862851564477941e-01,1.659016608019751260e+00,-2.501050544300236628e-02,2.216235758907986853e+00,-1.197134793082327842e-01
7.629512423269616539e-01,6.865081789548557190e-01,-2.143434287718785566e-02,7.912666117334127280e-02,-2.456266020703129493e-02,2.209448759316690047e+00,-1.200687817085376863e-01,-4.577268971629461780e-01,1.730751691980239038e-01,1.659019587239107141e+00,-2.456266020703129493e-02,2.209448759316690047e+00,-1.200687817085376863e-01
7.639511847668228883e-01,6.862208882401381604e-01,-2.144095771787662627e-02,7.927287252219766822e-02,-2.411338899265915228e-02,2.202661752481619217e+00,-1.204238438028330249e-01,-4.556900064565109765e-01,1.734642772570135771e-01,1.659024405500263644e+00,-2.411338899265915228e-02,2.202661752481619217e+00,-1.204238438028330249e-01
7.649511272066841228e-01,6.859354090572142848e-01,-2.144738357891348701e-02,7.942436770065018636e-02,-2.366268534051914688e-02,2.195874738776254276e+00,-1.207786624494563421e-01,-4.536643048583435256e-01,1.738536108702058436e-01,1.659031058539761183e+00,-2.366268534051914688e-02,2.195874738776254276e+00,-1.207786624494563421e-01
7.659510696465452462e-01,6.856517398175088207e-01,-2.145362045290308967e-02,7.958114064754263917e-02,-2.321054278766824033e-02,2.189087718574695085e+00,-1.211332344828891794e-01,-4.516497925933841695e-01,1.742431715721612095e-01,1.659039541868095213e+00,-2.321054278766824033e-02,2.189087718574695085e+00,-1.211332344828891794e-01
7.669510120864064806e-01,6.853698788117882357e-01,-2.145966833891635103e-02,7.974318533741214798e-02,-2.275695486771888223e-02,2.182300692251649021e+00,-1.214875567135663414e-01,-4.496464699216802252e-01,1.746329608951780465e-01,1.659049850769711565e+00,-2.275695486771888223e-02,2.182300692251649021e+00,-1.214875567135663414e-01
7.679509545262677150e-01,6.850898242103666824e-01,-2.146552724248137339e-02,7.991049578048139979e-02,-2.230191511097174770e-02,2.175513660182427866e+00,-1.218416259276866587e-01,-4.476543371382217251e-01,1.750229803692607833e-01,1.659061980303002226e+00,-2.230191511097174770e-02,2.175513660182427866e+00,-1.218416259276866587e-01
7.689508969661289495e-01,6.848115740633101689e-01,-2.147119717557455926e-02,8.008306602264807228e-02,-2.184541704454889474e-02,2.168726622742943810e+00,-1.221954388870196695e-01,-4.456733945727761603e-01,1.754132315220860161e-01,1.659075925300297127e+00,-2.184541704454889474e-02,2.168726622742943810e+00,-1.221954388870196695e-01
7.699508394059901839e-01,6.845351263006403952e-01,-2.147667815661169835e-02,8.026089014546960998e-02,-2.138745419252757393e-02,2.161939580309701014e+00,-1.225489923287156613e-01,-4.437036425897131209e-01,1.758037158789708398e-01,1.659091680367860588e+00,-2.138745419252757393e-02,2.161939580309701014e+00,-1.225489923287156613e-01
7.709507818458514183e-01,6.842604787325369253e-01,-2.148197021043912053e-02,8.044396226614226875e-02,-2.092802007607530088e-02,2.155152533259785397e+00,-1.229022829651128523e-01,-4.417450815878190551e-01,1.761944349628400408e-01,1.659109239885879550e+00,-2.092802007607530088e-02,2.155152533259785397e+00,-1.229022829651128523e-01
7.719507242857126528e-01,6.839876290495373601e-01,-2.148707336832492848e-02,8.063227653747576107e-02,-2.046710821358514731e-02,2.148365481970863300e+00,-1.232553074835450735e-01,-4.397977120001055895e-01,1.765853902941940112e-01,1.659128598008452693e+00,-2.046710821358514731e-02,2.148365481970863300e+00,-1.232553074835450735e-01
7.729506667255738872e-01,6.837165748227402862e-01,-2.149198766795018534e-02,8.082582714786609723e-02,-2.000471212081174344e-02,2.141578426821174386e+00,-1.236080625461492000e-01,-4.378615342936160171e-01,1.769765833910765807e-01,1.659149748663587109e+00,-2.000471212081174344e-02,2.141578426821174386e+00,-1.236080625461492000e-01
7.739506091654351216e-01,6.834473135040011194e-01,-2.149671315340030697e-02,8.102460832125923940e-02,-1.954082531100850492e-02,2.134791368189520533e+00,-1.239605447896710011e-01,-4.359365489692124673e-01,1.773680157690427084e-01,1.659172685553176763e+00,-1.954082531100850492e-02,2.134791368189520533e+00,-1.239605447896710011e-01
7.749505516052963561e-01,6.831798424261336100e-01,-2.150124987515638492e-02,8.122861431711522751e-02,-1.907544129506504038e-02,2.128004306455264949e+00,-1.243127508252722113e-01,-4.340227565613689054e-01,1.777596889411273695e-01,1.659197402152999379e+00,-1.907544129506504038e-02,2.128004306455264949e+00,-1.243127508252722113e-01
7.759504940451575905e-01,6.829141588031034660e-01,-2.150559789008654743e-02,8.143783943036403405e-02,-1.860855358164581475e-02,2.121217241998321512e+00,-1.246646772383361856e-01,-4.321201576379450349e-01,1.781516044178130809e-01,1.659223891712693799e+00,-1.860855358164581475e-02,2.121217241998321512e+00,-1.246646772383361856e-01
7.769504364850187139e-01,6.826502597302270825e-01,-2.150975726143750100e-02,8.165227799135829634e-02,-1.814015567732936082e-02,2.114430175199149886e+00,-1.250163205882730000e-01,-4.302287527999581473e-01,1.785437637069987038e-01,1.659252147255752208e+00,-1.814015567732936082e-02,2.114430175199149886e+00,-1.250163205882730000e-01
7.779503789248799484e-01,6.823881421843648321e-01,-2.151372805882598160e-02,8.187192436582273192e-02,-1.767024108674800087e-02,2.107643106438746639e+00,-1.253676774083250511e-01,-4.283485426813492536e-01,1.789361683139676085e-01,1.659282161579500592e+00,-1.767024108674800087e-02,2.107643106438746639e+00,-1.253676774083250511e-01
7.789503213647411828e-01,6.821278030241157975e-01,-2.151751035823033092e-02,8.209677295479718417e-02,-1.719880331272890389e-02,2.100856036098641688e+00,-1.257187442053716575e-01,-4.264795279487367807e-01,1.793288197413572815e-01,1.659313927255083643e+00,-1.719880331272890389e-02,2.100856036098641688e+00,-1.257187442053716575e-01
7.799502638046024172e-01,6.818692389900098405e-01,-2.152110424198209332e-02,8.232681819457642047e-02,-1.672583585643558010e-02,2.094068964560887203e+00,-1.260695174597329660e-01,-4.246217093011647181e-01,1.797217194891266578e-01,1.659347436627444994e+00,-1.672583585643558010e-02,2.094068964560887203e+00,-1.260695174597329660e-01
7.809502062444635406e-01,6.816124467047002256e-01,-2.152450979875766487e-02,8.256205455664479553e-02,-1.625133221751016294e-02,2.087281892208057155e+00,-1.264199936249746359e-01,-4.227750874698444905e-01,1.801148690545262832e-01,1.659382681815310789e+00,-1.625133221751016294e-02,2.087281892208057155e+00,-1.264199936249746359e-01
7.819501486843247751e-01,6.813574226731533567e-01,-2.152772712357006041e-02,8.280247654760750087e-02,-1.577528589421679783e-02,2.080494819423231334e+00,-1.267701691277111076e-01,-4.209396632178869502e-01,1.805082699320666173e-01,1.659419654711168146e+00,-1.577528589421679783e-02,2.080494819423231334e+00,-1.267701691277111076e-01
7.829500911241860095e-01,6.811041632828384040e-01,-2.153075631776059026e-02,8.304807870911652679e-02,-1.529769038358533284e-02,2.073707746589996681e+00,-1.271200403674091484e-01,-4.191154373400295396e-01,1.809019236134875031e-01,1.659458346981243837e+00,-1.529769038358533284e-02,2.073707746589996681e+00,-1.271200403674091484e-01
7.839500335640472439e-01,6.808526648039171514e-01,-2.153359748899073139e-02,8.329885561779186431e-02,-1.481853918155644212e-02,2.066920674092433963e+00,-1.274696037161901496e-01,-4.173024106623514640e-01,1.812958315877273019e-01,1.659498750065484751e+00,-1.481853918155644212e-02,2.066920674092433963e+00,-1.274696037161901496e-01
7.849499760039084784e-01,6.806029233894295150e-01,-2.153625075123393948e-02,8.355480188513947359e-02,-1.433782578312721087e-02,2.060133602315118218e+00,-1.278188555186333397e-01,-4.155005840419864760e-01,1.816899953408916968e-01,1.659540855177533913e+00,-1.433782578312721087e-02,2.060133602315118218e+00,-1.278188555186333397e-01
7.859499184437697128e-01,6.803549350754818370e-01,-2.153871622476763448e-02,8.381591215746470036e-02,-1.385554368249734825e-02,2.053346531643101880e+00,-1.281677920915787749e-01,-4.137099583668243374e-01,1.820844163562247431e-01,1.659584653304708057e+00,-1.385554368249734825e-02,2.053346531643101880e+00,-1.281677920915787749e-01
7.869498608836309472e-01,6.801086957814304057e-01,-2.154099403616500930e-02,8.408218111577979437e-02,-1.337168637321698925e-02,2.046559462461915668e+00,-1.285164097239271386e-01,-4.119305345552058406e-01,1.824790961140760615e-01,1.659630135207968760e+00,-1.337168637321698925e-02,2.046559462461915668e+00,-1.285164097239271386e-01
7.879498033234921817e-01,6.798642013100675285e-01,-2.154308431828724779e-02,8.435360347570920736e-02,-1.288624734833453481e-02,2.039772395157555263e+00,-1.288647046764440918e-01,-4.101623135556106692e-01,1.828740360918726937e-01,1.659677291421903567e+00,-1.288624734833453481e-02,2.039772395157555263e+00,-1.288647046764440918e-01
7.889497457633534161e-01,6.796214473478038309e-01,-2.154498721027535424e-02,8.463017398738857666e-02,-1.239922010054605311e-02,2.032985330116481748e+00,-1.292126731815598506e-01,-4.084052963463360997e-01,1.832692377640874615e-01,1.659726112254695130e+00,-1.239922010054605311e-02,2.032985330116481748e+00,-1.292126731815598506e-01
7.899496882032146505e-01,6.793804294648501108e-01,-2.154670285754246156e-02,8.491188743536128014e-02,-1.191059812234486828e-02,2.026198267725605628e+00,-1.295603114431709835e-01,-4.066594839351711510e-01,1.836647026022094620e-01,1.659776587788095892e+00,-1.191059812234486828e-02,2.026198267725605628e+00,-1.295603114431709835e-01
7.909496306430758850e-01,6.791411431153998590e-01,-2.154823141176583079e-02,8.519873863846869066e-02,-1.142037490617264089e-02,2.019411208372283717e+00,-1.299076156364408208e-01,-4.049248773590590211e-01,1.840604320747135092e-01,1.659828707877398557e+00,-1.142037490617264089e-02,2.019411208372283717e+00,-1.299076156364408208e-01
7.919495730829371194e-01,6.789035836378078947e-01,-2.154957303087916276e-02,8.549072244973780765e-02,-1.092854394457097589e-02,2.012624152444313363e+00,-1.302545819076007250e-01,-4.032014776837555270e-01,1.844564276470309350e-01,1.659882462151408333e+00,-1.092854394457097589e-02,2.012624152444313363e+00,-1.302545819076007250e-01
7.929495155227982428e-01,6.786677462547703321e-01,-2.155072787906477799e-02,8.578783375626287955e-02,-1.043509873033419619e-02,2.005837100329922240e+00,-1.306012063737499174e-01,-4.014892860034771083e-01,1.848526907815188081e-01,1.659937840012414068e+00,-1.043509873033419619e-02,2.005837100329922240e+00,-1.306012063737499174e-01
7.939494579626594772e-01,6.784336260735025492e-01,-2.155169612674597696e-02,8.609006747908461155e-02,-9.940032756662615931e-03,1.999050052417761014e+00,-1.309474851226552494e-01,-3.997883034405437241e-01,1.852492229374307076e-01,1.659994830636157381e+00,-9.940032756662615931e-03,1.999050052417761014e+00,-1.309474851226552494e-01
7.949494004025207117e-01,6.782012180859160466e-01,-2.155247795057932403e-02,8.639741857306382222e-02,-9.443339517317198006e-03,1.992263009096897131e+00,-1.312934142125513071e-01,-3.980985311450132569e-01,1.856460255708867746e-01,1.660053422971798476e+00,-9.443339517317198006e-03,1.992263009096897131e+00,-1.312934142125513071e-01
7.959493428423819461e-01,6.779705171687941956e-01,-2.155307353344711532e-02,8.670988202675040946e-02,-8.945012506774801392e-03,1.985475970756804820e+00,-1.316389896719402930e-01,-3.964199702943053127e-01,1.860431001348440694e-01,1.660113605741887044e+00,-8.945012506774801392e-03,1.985475970756804820e+00,-1.316389896719402930e-01
7.969492852822430695e-01,6.777415180839680975e-01,-2.155348306444978407e-02,8.702745286224917998e-02,-8.445045220384576889e-03,1.978688937787362212e+00,-1.319842074993904935e-01,-3.947526220928232465e-01,1.864404480790672058e-01,1.660175367442330074e+00,-8.445045220384576889e-03,1.978688937787362212e+00,-1.319842074993904935e-01
7.979492277221043040e-01,6.775142154784895565e-01,-2.155370673889839966e-02,8.735012613508115475e-02,-7.943431154525146948e-03,1.971901910578837125e+00,-1.323290636633359663e-01,-3.930964877715633077e-01,1.868380708500985421e-01,1.660238696342356990e+00,-7.943431154525146948e-03,1.971901910578837125e+00,-1.323290636633359663e-01
7.989491701619655384e-01,6.772886038848043855e-01,-2.155374475830719450e-02,8.767789693403958695e-02,-7.440163806762770810e-03,1.965114889521885067e+00,-1.326735541018752851e-01,-3.914515685877187345e-01,1.872359698912288983e-01,1.660303580484483232e+00,-7.440163806762770810e-03,1.965114889521885067e+00,-1.326735541018752851e-01
7.999491126018267728e-01,6.770646777209247125e-01,-2.155359733038619136e-02,8.801076038104325983e-02,-6.935236676010453349e-03,1.958327875007536800e+00,-1.330176747225702838e-01,-3.898178658242767991e-01,1.876341466424681359e-01,1.660370007684479621e+00,-6.935236676010453349e-03,1.958327875007536800e+00,-1.330176747225702838e-01
8.009490550416880073e-01,6.768424312905991780e-01,-2.155326466903379964e-02,8.834871163098383107e-02,-6.428643262688396587e-03,1.951540867427195236e+00,-1.333614214022443289e-01,-3.881953807896040831e-01,1.880326025405160140e-01,1.660437965531333715e+00,-6.428643262688396587e-03,1.951540867427195236e+00,-1.333614214022443289e-01
8.019489974815492417e-01,6.766218587834837983e-01,-2.155274699432952953e-02,8.869174587157066525e-02,-5.920377068884530997e-03,1.944753867172622996e+00,-1.337047899867807033e-01,-3.865841148170310881e-01,1.884313390187330461e-01,1.660507441387214733e+00,-5.920377068884530997e-03,1.944753867172622996e+00,-1.337047899867807033e-01
8.029489399214104761e-01,6.764029542753101643e-01,-2.155204453252670266e-02,8.903985832316979598e-02,-5.410431598517104201e-03,1.937966874635937531e+00,-1.340477762909203507e-01,-3.849840692644214690e-01,1.888303575071106910e-01,1.660578422387436026e+00,-5.410431598517104201e-03,1.937966874635937531e+00,-1.340477762909203507e-01
8.039488823612717106e-01,6.761857117280534180e-01,-2.155115751604517668e-02,8.939304423864032068e-02,-4.898800357497358135e-03,1.931179890209600902e+00,-1.343903760980604822e-01,-3.833952455137409898e-01,1.892296594322426806e-01,1.660650895440416441e+00,-4.898800357497358135e-03,1.931179890209600902e+00,-1.343903760980604822e-01
8.049488248011329450e-01,6.759701249900998965e-01,-2.155008618346431620e-02,8.975129890316421721e-02,-4.385476853893942664e-03,1.924392914286412903e+00,-1.347325851600522095e-01,-3.818176449706109366e-01,1.896292462172965987e-01,1.660724847227646128e+00,-4.385476853893942664e-03,1.924392914286412903e+00,-1.347325851600522095e-01
8.059487672409941794e-01,6.757561877964125552e-01,-2.154883077951565834e-02,9.011461763407521697e-02,-3.870454598097690033e-03,1.917605947259503507e+00,-1.350743991969970970e-01,-3.802512690638629733e-01,1.900291192819832942e-01,1.660800264203642129e+00,-3.870454598097690033e-03,1.917605947259503507e+00,-1.350743991969970970e-01
8.069487096808554139e-01,6.755438937686963907e-01,-2.154739155507598425e-02,9.048299578068053073e-02,-3.353727102987744124e-03,1.910818989522325095e+00,-1.354158138970460723e-01,-3.786961192450790659e-01,1.904292800425294030e-01,1.660877132595914185e+00,-3.353727102987744124e-03,1.910818989522325095e+00,-1.354158138970460723e-01
8.079486521207165373e-01,6.753332364155616441e-01,-2.154576876716017553e-02,9.085642872407909132e-02,-2.835287884099136485e-03,1.904032041468640468e+00,-1.357568249161957841e-01,-3.771521969881246328e-01,1.908297299116473722e-01,1.660955438404920770e+00,-2.835287884099136485e-03,1.904032041468640468e+00,-1.357568249161957841e-01
8.089485945605777717e-01,6.751242091326882244e-01,-2.154396267891428574e-02,9.123491187697713167e-02,-2.315130459790201017e-03,1.897245103492517515e+00,-1.360974278780862079e-01,-3.756195037886793098e-01,1.912304702985075100e-01,1.661035167404031343e+00,-2.315130459790201017e-03,1.897245103492517515e+00,-1.360974278780862079e-01
8.099485370004390061e-01,6.749168052029874687e-01,-2.154197355960852517e-02,9.161844068349761505e-02,-1.793248351412316671e-03,1.890458175988323219e+00,-1.364376183737972537e-01,-3.740980411637541136e-01,1.916315026087081763e-01,1.661116305139485716e+00,-1.793248351412316671e-03,1.890458175988323219e+00,-1.364376183737972537e-01
8.109484794403002406e-01,6.747110177967626798e-01,-2.153980168463038788e-02,9.200701061898683419e-02,-1.269635083479938101e-03,1.883671259350710336e+00,-1.367773919616466216e-01,-3.725878106512042209e-01,1.920328282442479439e-01,1.661198836930350531e+00,-1.269635083479938101e-03,1.883671259350710336e+00,-1.367773919616466216e-01
8.119484218801613640e-01,6.745068399718699981e-01,-2.153744733547777179e-02,9.240061718981548711e-02,-7.442841838420938966e-04,1.876884353974611841e+00,-1.371167441669857712e-01,-3.710888138092321986e-01,1.924344486034957891e-01,1.661282747868478626e+00,-7.442841838420938966e-04,1.876884353974611841e+00,-1.371167441669857712e-01
8.129483643200225984e-01,6.743042646738776069e-01,-2.153491079975211608e-02,9.279925593317736587e-02,-2.171891838545440129e-04,1.870097460255229826e+00,-1.374556704819965280e-01,-3.696010522158855172e-01,1.928363650811628915e-01,1.661368022818466406e+00,-2.171891838545440129e-04,1.870097460255229826e+00,-1.374556704819965280e-01
8.139483067598838328e-01,6.741032847362251612e-01,-2.153219237115170520e-02,9.320292241688225843e-02,3.116563814466507404e-04,1.863310578588033728e+00,-1.377941663654890792e-01,-3.681245274685449043e-01,1.932385790682745463e-01,1.661454646417613201e+00,3.116563814466507404e-04,1.863310578588033728e+00,-1.377941663654890792e-01
8.149482491997450673e-01,6.739039021540427221e-01,-2.152929261998733079e-02,9.361160965335441064e-02,8.453223448778510174e-04,1.856317728846095028e+00,-1.380996710936375216e-01,-3.666128389249042607e-01,1.936186266921324228e-01,1.661396100694562117e+00,8.453223448778510174e-04,1.856317728846095028e+00,-1.380996710936375216e-01
8.159481916396063017e-01,6.737061688095391521e-01,-2.152621361404327693e-02,9.402529657101138527e-02,1.391091650813115754e-03,1.848625194612500744e+00,-1.382940491564158547e-01,-3.649543847159535392e-01,1.939225749558394774e-01,1.660841159126432043e+00,1.391091650813115754e-03,1.848625194612500744e+00,-1.382940491564158547e-01
8.169481340794675361e-01,6.735101973807002818e-01,-2.152295933950365558e-02,9.444394443483936086e-02,1.953080369997103535e-03,1.839945204327813277e+00,-1.383315685843396203e-01,-3.630834063938858103e-01,1.941188192011091829e-01,1.659584989241410957e+00,1.953080369997103535e-03,1.839945204327813277e+00,-1.383315685843396203e-01
8.179480765193287706e-01,6.733161131166111035e-01,-2.151953435483472399e-02,9.486750998220380704e-02,2.531094157354472560e-03,1.830277798450407500e+00,-1.382119530474577029e-01,-3.609988564676618883e-01,1.942071125010971788e-01,1.657627444854589127e+00,2.531094157354472560e-03,1.830277798450407500e+00,-1.382119530474577029e-01
8.189480189591900050e-01,6.731240408719060264e-01,-2.151594341713735856e-02,9.529594902454122107e-02,3.124932521621251805e-03,1.819623017255285635e+00,-1.379349272230270540e-01,-3.586996588769645888e-01,1.941872068424142228e-01,1.654968376244986938e+00,3.124932521621251805e-03,1.819623017255285635e+00,-1.379349272230270540e-01
8.199479613990512394e-01,6.729341051061756840e-01,-2.151219148157610533e-02,9.572921646125162609e-02,3.734388806361201713e-03,1.807980900832467874e+00,-1.375002168138459713e-01,-3.561847089835397107e-01,1.940588531235791780e-01,1.651607630226626489e+00,3.734388806361201713e-03,1.807980900832467874e+00,-1.375002168138459713e-01
8.209479038389124739e-01,6.727464298839067602e-01,-2.150828370058527686e-02,9.616726629487040712e-02,4.359250170153181753e-03,1.795351489085279528e+00,-1.369075485674331460e-01,-3.534528735623925777e-01,1.938218011536792518e-01,1.647545050220982299e+00,4.359250170153181753e-03,1.795351489085279528e+00,-1.369075485674331460e-01
8.219478462787737083e-01,6.725611388749686004e-01,-2.150422542285223421e-02,9.661005164751970686e-02,4.999297565943293734e-03,1.781734821728541585e+00,-1.361566502960369629e-01,-3.505029907928615129e-01,1.934757996512270761e-01,1.642780476330813144e+00,4.999297565943293734e-03,1.781734821728541585e+00,-1.361566502960369629e-01
8.229477887186349427e-01,6.723783553556583747e-01,-2.150002219207806931e-02,9.705752477862783500e-02,5.654305719557037313e-03,1.767130938286672892e+00,-1.352472508974759957e-01,-3.473338702495610830e-01,1.930205962432054445e-01,1.637313745415368116e+00,5.654305719557037313e-03,1.767130938286672892e+00,-1.352472508974759957e-01
8.239477311584960662e-01,6.721982022103245580e-01,-2.149567974551607266e-02,9.750963710391477579e-02,6.324043107365784344e-03,1.751539878091687319e+00,-1.341790803767903828e-01,-3.439442928932006094e-01,1.924559374642849097e-01,1.631144691166979133e+00,6.324043107365784344e-03,1.751539878091687319e+00,-1.341790803767903828e-01
8.249476735983573006e-01,6.720208019335789373e-01,-2.149120401228819116e-02,9.796633921563913106e-02,7.008271933105157322e-03,1.734961680281104091e+00,-1.329518698687049694e-01,-3.403330110612950432e-01,1.917815687562082760e-01,1.624273144189027906e+00,7.008271933105157322e-03,1.734961680281104091e+00,-1.329518698687049694e-01
8.259476160382185350e-01,6.718462766331120273e-01,-2.148660111147995475e-02,9.842758090409806093e-02,7.706748103838315794e-03,1.717396383795769310e+00,-1.315653516608911999e-01,-3.364987484587604882e-01,1.909972344673274702e-01,1.616698932075306461e+00,7.706748103838315794e-03,1.717396383795769310e+00,-1.315653516608911999e-01
8.269475584780797695e-01,6.716747480331231035e-01,-2.148187735001411136e-02,9.889331118037755775e-02,8.419221205062461105e-03,1.698844027377588883e+00,-1.300192592180217654e-01,-3.324402001484081381e-01,1.901026778522869887e-01,1.608421879490759876e+00,8.419221205062461105e-03,1.698844027377588883e+00,-1.300192592180217654e-01
8.279475009179408929e-01,6.715063374783800665e-01,-2.147703922030346629e-02,9.936347830034605866e-02,9.145434474953622467e-03,1.679304649567170626e+00,-1.283133272066091235e-01,-3.281560325413361290e-01,1.890976410718387124e-01,1.599441808253613262e+00,9.145434474953622467e-03,1.679304649567170626e+00,-1.283133272066091235e-01
8.289474433578021273e-01,6.713411659389162400e-01,-2.147209339768331449e-02,9.983802978988950971e-02,9.885124777747720734e-03,1.658778288701379999e+00,-1.264472915206218129e-01,-3.236448833872328512e-01,1.879818651927819273e-01,1.589758537418892725e+00,9.885124777747720734e-03,1.658778288701379999e+00,-1.264472915206218129e-01
8.299473857976633617e-01,6.711793540153803139e-01,-2.146704673762402787e-02,1.003169124713787080e-01,1.063802257625307869e-02,1.637264982910823230e+00,-1.244208893078735390e-01,-3.189053617645905003e-01,1.867550901880189185e-01,1.579371883363336782e+00,1.063802257625307869e-02,1.637264982910823230e+00,-1.244208893078735390e-01
8.309473282375245962e-01,6.710210219450436497e-01,-2.146190627272398510e-02,1.008000724913688528e-01,1.140385190349456519e-02,1.614764770117237402e+00,-1.222338589971730949e-01,-3.139360480708402457e-01,1.854170549367128995e-01,1.568281659871698430e+00,1.140385190349456519e-02,1.614764770117237402e+00,-1.222338589971730949e-01
8.319472706773858306e-01,6.708662896084793825e-01,-2.145667920948374913e-02,1.012874553495231866e-01,1.218233033348408573e-02,1.591277688030803272e+00,-1.198859403262369228e-01,-3.087354940124094060e-01,1.839674972245443907e-01,1.556487678224441451e+00,1.218233033348408573e-02,1.591277688030803272e+00,-1.198859403262369228e-01
8.329472131172470650e-01,6.707152673726823888e-01,-2.145137259622985348e-02,1.017790087938701404e-01,1.297031639883904075e-02,1.567009209372436374e+00,-1.174095802883933226e-01,-3.033499227204991544e-01,1.824287864097403900e-01,1.544136069853466298e+00,1.297031639883904075e-02,1.567009209372436374e+00,-1.174095802883933226e-01
8.339471555571082995e-01,6.705680157971822819e-01,-2.144599184364519989e-02,1.022746955982011818e-01,1.376074857365841564e-02,1.542453008223283462e+00,-1.148832017239390380e-01,-2.978929237370854244e-01,1.808551318355264004e-01,1.531578304698715032e+00,1.376074857365841564e-02,1.542453008223283462e+00,-1.148832017239390380e-01
8.349470979969695339e-01,6.704245346886035239e-01,-2.144054023350463328e-02,1.027744974667342132e-01,1.454954597881958148e-02,1.517897360015544983e+00,-1.123526694068702203e-01,-2.924310534634623204e-01,1.792782507475101372e-01,1.519019650306052682e+00,1.454954597881958148e-02,1.517897360015544983e+00,-1.123526694068702203e-01
8.359470404368307683e-01,6.702848109180838954e-01,-2.143502057576246456e-02,1.032784003623409830e-01,1.533665973110155678e-02,1.493342263719807939e+00,-1.098179882474956681e-01,-2.869640557682507365e-01,1.776981335734313106e-01,1.506460065246918445e+00,1.533665973110155678e-02,1.493342263719807939e+00,-1.098179882474956681e-01
8.369469828766920028e-01,6.701488312890466759e-01,-2.142943566526002430e-02,1.037863905055030345e-01,1.612204072392425802e-02,1.468787718286052701e+00,-1.072791633373641196e-01,-2.814916744613169541e-01,1.761147707414627561e-01,1.493899508501780993e+00,1.612204072392425802e-02,1.468787718286052701e+00,-1.072791633373641196e-01
8.379469253165532372e-01,6.700165825390331786e-01,-2.142378828166320928e-02,1.042984543735246128e-01,1.690563962694411129e-02,1.444233722643754048e+00,-1.047361999502598173e-01,-2.760136532929147180e-01,1.745281526796359506e-01,1.481337939468868381e+00,1.690563962694411129e-02,1.444233722643754048e+00,-1.047361999502598173e-01
8.389468677564143606e-01,6.698880513415100824e-01,-2.141808118940183997e-02,1.048145786997431994e-01,1.768740688567253458e-02,1.419680275701951988e+00,-1.021891035432163364e-01,-2.705297359528446299e-01,1.729382698152743814e-01,1.468775317972901728e+00,1.768740688567253458e-02,1.419680275701951988e+00,-1.021891035432163364e-01
8.399468101962755950e-01,6.697632243076371283e-01,-2.141231713761077710e-02,1.053347504727387696e-01,1.846729272111462955e-02,1.395127376349336812e+00,-9.963787975754975768e-02,-2.650396660696426876e-01,1.713451125744309134e-01,1.456211604273821569e+00,1.846729272111462955e-02,1.395127376349336812e+00,-9.963787975754975768e-02
8.409467526361368295e-01,6.696420879880083943e-01,-2.140649886007266883e-02,1.058589569355421200e-01,1.924524712942933535e-02,1.370575023454339458e+00,-9.708253441991471222e-02,-2.595431872097959114e-01,1.697486713813368131e-01,1.443646759075531527e+00,1.924524712942933535e-02,1.370575023454339458e+00,-9.708253441991471222e-02
8.419466950759980639e-01,6.695246288743595953e-01,-2.140062907516249863e-02,1.063871855848417119e-01,2.002121988161100624e-02,1.346023215865211009e+00,-9.452307354337816103e-02,-2.540400428769793995e-01,1.681489366578547973e-01,1.431080743534632882e+00,2.002121988161100624e-02,1.346023215865211009e+00,-9.452307354337816103e-02
8.429466375158591873e-01,6.694108334012445205e-01,-2.139471048579369428e-02,1.069194241701889592e-01,2.079516052319130975e-02,1.321471952410109507e+00,-9.195950332851676734e-02,-2.485299765113209991e-01,1.665458988229418236e-01,1.418513519269168244e+00,2.079516052319130975e-02,1.321471952410109507e+00,-9.195950332851676734e-02
