t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
1.709999999999999964e+00,-2.712784997107363458e-04,1.375647125429880102e+00,3.484528484838558381e-04,-9.797631242361476422e-02,1.213193492311460909e-03,4.246060916067588842e-01,1.634008098058188684e-03,-1.627915446259948226e-04,1.425602343891644974e+00,2.091031080402632391e-04,1.032297135330662585e-01,7.280254157781725077e-04,-1.629481028119450725e+00,9.805520986658161717e-04,2.947962976735134981e-04,-2.581597796737360451e+00,-3.786610798731316263e-04,-1.869368426312353615e-01,-1.318368209336068979e-03,2.950798060934050060e+00,-1.775664264546318594e-03
1.719999999999999973e+00,-2.728916258935679172e-04,1.389773635946879526e+00,3.505248829944082839e-04,-9.695339348682988079e-02,1.220407606918314175e-03,4.084593161896097335e-01,1.643724537985226950e-03,-1.598288118079472695e-04,1.399657023086212648e+00,2.052975256190758618e-04,1.013509792242007768e-01,7.147756809921664792e-04,-1.599825207054009324e+00,9.627064919471321411e-04,2.977243276571951832e-04,-2.607239216980111074e+00,-3.824220870644422362e-04,-1.887935711064526734e-01,-1.331462748436230796e-03,2.980106519915354912e+00,-1.793300843596242400e-03
1.729999999999999982e+00,-2.744749809529117021e-04,1.403639434007823539e+00,3.525586769780007248e-04,-9.594935307691357385e-02,1.227488581105588882e-03,3.926105383190807707e-01,1.653261655714158371e-03,-1.568375817839244514e-04,1.373462145808261647e+00,2.014553389973841612e-04,9.945417420769454842e-02,7.013985029149480714e-04,-1.569884139868458428e+00,9.446892362942888987e-04,3.004952443187883606e-04,-2.631504760356894401e+00,-3.859812847327907066e-04,-1.905506705544456614e-01,-1.343854655886201266e-03,3.007842334701924525e+00,-1.809991072526715913e-03
1.739999999999999991e+00,-2.760282878218288101e-04,1.417242093274916570e+00,3.545538745466279514e-04,-9.496436688813059135e-02,1.234435175793123203e-03,3.770625313291411373e-01,1.662617782371030722e-03,-1.538194405236386437e-04,1.347031600752959912e+00,1.975785853276512140e-04,9.754030418196668606e-02,6.879009742137801465e-04,-1.539673701512344062e+00,9.265098845740118603e-04,3.031060803601225086e-04,-2.654368441567081849e+00,-3.893348614316343272e-04,-1.922062593459147040e-01,-1.355530661534331193e-03,3.033975803775263547e+00,-1.825717078232258917e-03
1.750000000000000000e+00,-2.775512854414421428e-04,1.430579327596578576e+00,3.565101403743816473e-04,-9.399860046368002653e-02,1.241246223490935496e-03,3.618179083191894740e-01,1.671791345504213509e-03,-1.507760036697834791e-04,1.320379536468477832e+00,1.936693398768050229e-04,9.561039366172903453e-02,6.742903202574399490e-04,-1.509210063950392700e+00,9.081781683840787524e-04,3.055538684830267802e-04,-2.675804275310041724e+00,-3.924790057144301710e-04,-1.937584558515598743e-01,-1.366477495228970735e-03,3.058477225616872630e+00,-1.840460987607388590e-03
1.760000000000000009e+00,-2.790437290576680551e-04,1.443648993605989084e+00,3.584271600785970003e-04,-9.305220900753158331e-02,1.247920629626245474e-03,3.468791191838862531e-01,1.680780870871718480e-03,-1.477089165380336493e-04,1.293520361355987136e+00,1.897297160262381645e-04,9.366548597798603215e-02,6.605738991162187802e-04,-1.478509696162509490e+00,8.897039980533183109e-04,3.078356413893327138e-04,-2.695786276285163208e+00,-3.954099061346381841e-04,-1.952053784420827998e-01,-1.376681886818480020e-03,3.081316898708276852e+00,-1.854204927546636425e-03
1.770000000000000018e+00,-2.805053905179417809e-04,1.456449093319580612e+00,3.603046406009919960e-04,-9.212533719626500583e-02,1.254457373870471962e-03,3.322484476430429545e-01,1.689584984228484788e-03,-1.446198541170461247e-04,1.266468743669670216e+00,1.857618652718094425e-04,9.170664327803550175e-02,6.467592015619266603e-04,-1.447589364143790247e+00,8.710974626416176543e-04,3.099484317808670229e-04,-2.714288459191794178e+00,-3.981237512457121326e-04,-1.965451454881820548e-01,-1.386130566151198363e-03,3.102465121530953773e+00,-1.866931024944505722e-03
1.780000000000000027e+00,-2.819360585679529427e-04,1.468977776735617802e+00,3.621423105888193421e-04,-9.121811899090384590e-02,1.260855511466272075e-03,3.179280082714170952e-01,1.698202413113723136e-03,-1.415105210684594497e-04,1.239239611516715023e+00,1.817679772238428582e-04,8.973494652546815109e-02,6.328538510678896178e-04,-1.416466130904514564e+00,8.523688299399177293e-04,3.118892723594621132e-04,-2.731284838729330477e+00,-4.006167296011131011e-04,-1.977758753605597664e-01,-1.394810263075489361e-03,3.121892192566436020e+00,-1.878621406695532309e-03
1.790000000000000036e+00,-2.833355391483709782e-04,1.481233344432689503e+00,3.639399207760051110e-04,-9.033067744875528104e-02,1.267114174554536581e-03,3.039197435286022930e-01,1.706631988638199204e-03,-1.383826517268940139e-04,1.211848152857316840e+00,1.777502796071280433e-04,8.775149550016776712e-02,6.188656038089508822e-04,-1.385157356470148260e+00,8.335285464702152630e-04,3.136551958269458910e-04,-2.746749429597129755e+00,-4.028850297542964278e-04,-1.988956864299152860e-01,-1.402707707439697533e-03,3.139568410296212253e+00,-1.889258199694226863e-03
1.800000000000000044e+00,-2.847036556915760416e-04,1.493214250168248380e+00,3.656972443642954600e-04,-8.946312453524629671e-02,1.273232573501411734e-03,2.902254207888628201e-01,1.714872647271552643e-03,-1.352380100999515369e-04,1.184309815504674068e+00,1.737110382609195563e-04,8.575740879831095231e-02,6.048023486614683905e-04,-1.353680697881338268e+00,8.145872374855596182e-04,3.152432348851486477e-04,-2.760656246494570976e+00,-4.049248402587205409e-04,-1.999026970669494085e-01,-1.409809629092177805e-03,3.155464073201796005e+00,-1.898823530835113066e-03
1.810000000000000053e+00,-2.860402494183900677e-04,1.504919103477150966e+00,3.674140774044022130e-04,-8.861556093576025694e-02,1.279209998225317845e-03,2.768466293709757053e-01,1.722923432629613243e-03,-1.320783898682159900e-04,1.156640307124996214e+00,1.696525571389381011e-04,8.375382383236758266e-02,5.906721072033190153e-04,-1.322054109193922189e+00,7.955557069700579980e-04,3.166504222359003496e-04,-2.772979304121029553e+00,-4.067323496678433808e-04,-2.007950256423627344e-01,-1.416102757881283151e-03,3.169549479764695921e+00,-1.907299527012713304e-03
1.820000000000000062e+00,-2.873451796348056139e-04,1.516346672270180385e+00,3.690902391771469244e-04,-8.778807586747428005e-02,1.285045819523961347e-03,2.637847775680812745e-01,1.730783497261707132e-03,-1.289056143852522409e-04,1.128855595237491904e+00,1.655771783093687932e-04,8.174189683110007210e-02,5.764830337138926019e-04,-1.290295841478914518e+00,7.764449376388677477e-04,3.178737905810298243e-04,-2.783692617175870243e+00,-4.083037465351214241e-04,-2.015707905268552258e-01,-1.421573823655362208e-03,3.181794928466409544e+00,-1.914668315121542804e-03
1.830000000000000071e+00,-2.886183240287158941e-04,1.527495885432577083e+00,3.707255725746049966e-04,-8.698074689119644765e-02,1.290739490401350336e-03,2.510410896775359113e-01,1.738452104437967312e-03,-1.257215366776076799e-04,1.100971907214383538e+00,1.614872819548631919e-04,7.972280283956434399e-02,5.622434151740992323e-04,-1.258424442822523082e+00,7.572660909382058960e-04,3.189103726223681224e-04,-2.792770200358479116e+00,-4.096352194140140748e-04,-2.022281100911281215e-01,-1.426209556262772937e-03,3.192170717788457068e+00,-1.920912022056130456e-03
1.840000000000000080e+00,-2.898595789666439456e-04,1.538365835422563777e+00,3.723199444812502323e-04,-8.619363972320320810e-02,1.296290547394806855e-03,2.386166030307625974e-01,1.745928629936640284e-03,-1.225280394448113256e-04,1.073005730280897740e+00,1.573852863725381623e-04,7.769773571910919274e-02,5.479616712663645632e-04,-1.226458758326138376e+00,7.380305070453436252e-04,3.197572010617427164e-04,-2.800186068368209824e+00,-4.107229568579761833e-04,-2.027651027058805233e-01,-1.429996685551857905e-03,3.200647146212324046e+00,-1.926012774710983465e-03
1.850000000000000089e+00,-2.910688597904730968e-04,1.548955780869882837e+00,3.738732461551001990e-04,-8.542680804707580844e-02,1.301698611901986767e-03,2.265121650230916828e-01,1.753212563831402877e-03,-1.193270350593734184e-04,1.044973811515265361e+00,1.532736479739754145e-04,7.566790814737621440e-02,5.336463543746291756e-04,-1.194417930106333348e+00,7.187497048686044285e-04,3.204113086009848736e-04,-2.805914235904448439e+00,-4.115631474204672078e-04,-2.031798867418138088e-01,-1.432921941370975723e-03,3.207194512219530669e+00,-1.929952699980631587e-03
1.860000000000000098e+00,-2.922461011141770561e-04,1.559265149174325682e+00,3.753853936088606723e-04,-8.468029332553761446e-02,1.306963391507892473e-03,2.147284301436114262e-01,1.760303512278670827e-03,-1.161204655667861114e-04,1.016893157848723916e+00,1.491548612852223706e-04,7.363455161830005646e-02,5.193061495843509599e-04,-1.162321397294866498e+00,6.994353820473674706e-04,3.208697279419241264e-04,-2.809928717666567710e+00,-4.121519796549447090e-04,-2.034705805696283842e-01,-1.434972053568478500e-03,3.211783114291583807e+00,-1.932713924759594821e-03
1.870000000000000107e+00,-2.933912571205497290e-04,1.569293539104263946e+00,3.768563279910709467e-04,-8.395412461229082024e-02,1.312084681311891056e-03,2.032658570050105418e-01,1.767201199304911695e-03,-1.129103026855231046e-04,9.887810360655159281e-01,1.450314589467916230e-04,7.159891644210832073e-02,5.049498746825034894e-04,-1.130188896038679891e+00,6.800994149520659619e-04,3.211294917863898989e-04,-2.812203528353937720e+00,-4.124856421148658686e-04,-2.036353025600244893e-01,-1.436133751992716822e-03,3.214383250909986334e+00,-1.934278575942391864e-03
1.880000000000000115e+00,-2.945043018579330835e-04,1.579040723395164658e+00,3.782860159672457850e-04,-8.324831836385485073e-02,1.317062365254720487e-03,1.921247053734487231e-01,1.773905468593943912e-03,-1.096985478070403768e-04,9.606549728028955792e-01,1.409060117136619371e-04,6.956227174532191027e-02,4.905864801575793820e-04,-1.098040459499906474e+00,6.607538586841912778e-04,3.211876328362117780e-04,-2.812712682665931219e+00,-4.125603233536882472e-04,-2.036721710837025023e-01,-1.436393766492042364e-03,3.214965220556243786e+00,-1.934628780423542499e-03
1.890000000000000124e+00,-2.955852295369508173e-04,1.588506651348151166e+00,3.796744501010249030e-04,-8.256287825140107284e-02,1.321896417445520781e-03,1.813050331983658836e-01,1.780416285274269211e-03,-1.064872319957750472e-04,9.325327545511183924e-01,1.367811284552768148e-04,6.752590547075441874e-02,4.762250491995850951e-04,-1.065896417855858314e+00,6.414109470762863457e-04,3.210411837932182120e-04,-2.811430195301910295e+00,-4.123722119248678878e-04,-2.035793045113620803e-01,-1.435738826914801595e-03,3.213499321711850598e+00,-1.933746665097560219e-03
1.900000000000000133e+00,-2.966340548272337289e-04,1.597691451428494780e+00,3.810216492353119379e-04,-8.189779497259269680e-02,1.326586903488829365e-03,1.708066936423757731e-01,1.786733737706356056e-03,-1.032784159891457547e-04,9.044324276534444484e-01,1.326594561555449281e-04,6.549112437751226923e-02,4.618747977000430948e-04,-1.033777398299031036e+00,6.220830926919475963e-04,3.206871773592417691e-04,-2.808330080961273012e+00,-4.119174963818660377e-04,-2.033548212137055167e-01,-1.434155663109359848e-03,3.209955852858341618e+00,-1.931614356858982586e-03
1.910000000000000142e+00,-2.976508131541534389e-04,1.606595433864181466e+00,3.823276588734242040e-04,-8.125304606341918201e-02,1.331133981811615050e-03,1.606293321110716654e-01,1.792858039269975981e-03,-1.000741901975539457e-04,8.763722983061494887e-01,1.285436799128417725e-04,6.345925404099561629e-02,4.475450742519969513e-04,-1.001704325037115817e+00,6.027828868258328782e-04,3.201226462361101387e-04,-2.803386354343374798e+00,-4.111923652781376555e-04,-2.029968395614319410e-01,-1.431631004924059907e-03,3.204305112477202844e+00,-1.928213982602317890e-03
1.919999999999999929e+00,-2.986355609955494424e-04,1.615219093244413262e+00,3.835925515602337204e-04,-8.062859571003525017e-02,1.335537904990279252e-03,1.507723832829066524e-01,1.798789530151495260e-03,-9.687667470438190856e-05,8.483709325585084837e-01,1.244365229400071736e-04,6.143163885289706916e-02,4.332453601500029362e-04,-9.696984192929801738e-01,5.835230995036500739e-04,3.193446231256531244e-04,-2.796573030147591066e+00,-4.101930071671407358e-04,-2.025034779252419259e-01,-1.428151582207254746e-03,3.196517399049943808e+00,-1.923527669222087864e-03
1.929999999999999938e+00,-2.995883761784596849e-04,1.623563111118148772e+00,3.848164272633128476e-04,-8.002439456059748379e-02,1.339799021077675871e-03,1.412350681390313056e-01,1.804528679131190208e-03,-9.368801926599232678e-05,8.204471563127909706e-01,1.203407465643447445e-04,5.940964202120137261e-02,4.189852693901281256e-04,-9.377811993046636374e-01,5.643166794821534134e-04,3.183501407296991745e-04,-2.787864123073282574e+00,-4.089156106023311048e-04,-2.018728546758351006e-01,-1.423704124807290833e-03,3.186563011058056727e+00,-1.917537543612805352e-03
1.939999999999999947e+00,-3.005093581758524405e-04,1.631628358592651651e+00,3.859994137540818200e-04,-7.944037953709981448e-02,1.343917774930135063e-03,1.320163909931206803e-01,1.810076085370572680e-03,-9.051040331173281883e-05,7.926200553243007985e-01,1.162591502276275648e-04,5.739464557018833513e-02,4.047745486699701862e-04,-9.059744803254228263e-01,5.451767542491717721e-04,3.171362317500818332e-04,-2.777233647819856266e+00,-4.073563641371713106e-04,-2.011030881839143136e-01,-1.418275362572537189e-03,3.174412246983087105e+00,-1.910225732669013554e-03
1.949999999999999956e+00,-3.013986284033526590e-04,1.639415898931984916e+00,3.871416669889483648e-04,-7.887647364721325771e-02,1.347894709534462306e-03,1.231151365212612703e-01,1.815432480199675666e-03,-8.734603594393038171e-05,7.649089752013283894e-01,1.121945714860912686e-04,5.538805034042929010e-02,3.906230773886332523e-04,-8.743003746236762685e-01,5.261166300235746267e-04,3.156999288886265130e-04,-2.764655619086648919e+00,-4.055114563251137100e-04,-2.001922968201773623e-01,-1.411852025351327490e-03,3.160035405306499179e+00,-1.901574363285208182e-03
1.959999999999999964e+00,-3.022563305159733016e-04,1.646926990155561654e+00,3.882433714904549643e-04,-7.833258579612153993e-02,1.351730467334961300e-03,1.145298667917784563e-01,1.820598728904376188e-03,-8.419715593789341027e-05,7.373335214051671693e-01,1.081498860104364567e-04,5.339127598878835868e-02,3.765408676467362739e-04,-8.427812914830241642e-01,5.071497917552845233e-04,3.140382648471644268e-04,-2.750104051573046604e+00,-4.033770757196176527e-04,-1.991385989553255964e-01,-1.404420842992020347e-03,3.143402784509814474e+00,-1.891565562355918342e-03
1.969999999999999973e+00,-3.030826307048468927e-04,1.654163087636684626e+00,3.893047407284254131e-04,-7.780861059835739169e-02,1.355425791560456884e-03,1.062589182950715028e-01,1.825575832513715371e-03,-8.106603174191490916e-05,7.099135592501424341e-01,1.041280075858329118e-04,5.140576098842451064e-02,3.625380642464278162e-04,-8.114399372022809143e-01,4.882899031252961597e-04,3.121482723275267337e-04,-2.733552959978434949e+00,-4.009494108741427053e-04,-1.979401129600604492e-01,-1.395968545342974156e-03,3.124484683074554070e+00,-1.880181456775673792e-03
1.979999999999999982e+00,-3.038777179939526271e-04,1.661125846701055675e+00,3.903260175011060091e-04,-7.730442818964114449e-02,1.358981527551297343e-03,9.830039897348541444e-02,1.830364929587192501e-03,-7.795496147726478143e-05,6.826692139035438478e-01,1.001318881119096370e-04,4.943296262878666553e-02,3.486249446913514192e-04,-7.802993150953975166e-01,4.695508065456303068e-04,3.100269840315397676e-04,-2.714976359002157391e+00,-3.982246503421422545e-04,-1.965949572050802174e-01,-1.386481862252526495e-03,3.103251399482191086e+00,-1.867404173438974579e-03
1.989999999999999991e+00,-3.046418045368470004e-04,1.667817125225310892e+00,3.913074743163110804e-04,-7.681990403871752360e-02,1.362398624086373416e-03,9.065218525115614767e-02,1.834967298002079675e-03,-7.486627293819823111e-05,6.556208703856986064e-01,9.616451760276572528e-05,4.747435701561902172e-02,3.348119191866832196e-04,-7.493827254915461644e-01,4.509465231593840612e-04,3.076714326610355005e-04,-2.694348263343607996e+00,-3.951989826770766802e-04,-1.951012500610867506e-01,-1.375947523569039446e-03,3.079673232214254153e+00,-1.853215839240355016e-03
2.000000000000000000e+00,-3.053751259133956862e-04,1.674238986235570881e+00,3.922494137725708444e-04,-7.635488875919110852e-02,1.365678134710143375e-03,8.331191906383184076e-02,1.839384356740746433e-03,-7.180232359195255125e-05,6.287891735699437934e-01,9.222892418696617149e-05,4.553143907095900250e-02,3.211095306391174766e-04,-7.187137657350878284e-01,4.324912528407116549e-04,3.050786509178441156e-04,-2.671642687702163954e+00,-3.918685964324044647e-04,-1.934571098987808713e-01,-1.364352259140867718e-03,3.053720479752255912e+00,-1.837598581074338785e-03
2.010000000000000231e+00,-3.060779414264996130e-04,1.680393700505935950e+00,3.931521689402706467e-04,-7.590921792136595680e-02,1.368821219059630778e-03,7.627700488876199003e-02,1.843617667677946870e-03,-6.876550057874400684e-05,6.021950281825986240e-01,8.832817410753787451e-05,4.360572253313531321e-02,3.075284546568526943e-04,-6.883163301855408367e-01,4.141993741948056442e-04,3.022456715037937901e-04,-2.646833646777184246e+00,-3.882296801615810005e-04,-1.916606550888619864e-01,-1.351682798816356045e-03,3.025363440577686358e+00,-1.820534525835436996e-03
2.020000000000000018e+00,-3.067505343988274381e-04,1.686283749157040823e+00,3.940161037427992530e-04,-7.548271186408106459e-02,1.371829144191451504e-03,6.954460677451956840e-02,1.847668937368145570e-03,-6.575822071177396056e-05,5.758595988030186241e-01,8.446537172197753833e-05,4.169873995677180617e-02,2.940794995496193230e-04,-6.582146102176429370e-01,3.960854445579339357e-04,2.991695271207154660e-04,-2.619895155268053610e+00,-3.842784224180656916e-04,-1.897100040020314182e-01,-1.337925872443862605e-03,2.994572413172065684e+00,-1.802005800418178105e-03
2.030000000000000249e+00,-3.073932124695457984e-04,1.691911826254587581e+00,3.948416133376941601e-04,-7.507517550654688177e-02,1.374703285908831238e-03,6.311164537084268389e-02,1.851540018832832039e-03,-6.278293047722044310e-05,5.498043098635210235e-01,8.064365950224080290e-05,3.981204271278211693e-02,2.807736063286413240e-04,-6.284330942212656979e-01,3.781641999973887739e-04,2.958472504704371580e-04,-2.590801227874131030e+00,-3.800110117553140389e-04,-1.876032750089884904e-01,-1.323068209871732133e-03,2.961317696016882994e+00,-1.781994531717072351e-03
2.040000000000000036e+00,-3.080063078910470677e-04,1.697280841407859064e+00,3.956291244977836537e-04,-7.468639816018399213e-02,1.377445130088611035e-03,5.697479495850421571e-02,1.855232913347818228e-03,-5.984210603424892742e-05,5.240508456494799017e-01,7.686621803475609486e-05,3.794720098837653377e-02,2.676218487066851217e-04,-5.989965676015235330e-01,3.604505553115517399e-04,2.922758742547892116e-04,-2.559525879294794581e+00,-3.754236367267843621e-04,-1.853385864804340810e-01,-1.307096540948319121e-03,2.925569587593651821e+00,-1.760482846626644287e-03
2.049999999999999822e+00,-3.085901778256797167e-04,1.702393922368252266e+00,3.963790959923317397e-04,-7.431615334045965637e-02,1.380056274008265244e-03,5.113048047915569327e-02,1.858749772230552325e-03,-5.693825321500410239e-05,4.986211502992537459e-01,7.313626602041409719e-05,3.610580378705675192e-02,2.546354330980223611e-04,-5.699301127786907673e-01,3.429596040298444194e-04,2.884524311756027316e-04,-2.526043124229429893e+00,-3.705124858859361737e-04,-1.829140567870695122e-01,-1.289997595521982614e-03,2.887298386383892357e+00,-1.737452872041422803e-03
2.060000000000000053e+00,-3.091452046424795932e-04,1.707254417627821930e+00,3.970920189681852435e-04,-7.396419857872399417e-02,1.382538427672923547e-03,4.557487456515829649e-02,1.862092898627437957e-03,-5.407390752460920189e-05,4.735374278041797891e-01,6.945706027456685476e-05,3.428945892861547801e-02,2.418256986184271970e-04,-5.412591091881953087e-01,3.257066184127239581e-04,2.843739539347049194e-04,-2.490326977377388840e+00,-3.652737477862238904e-04,-1.803278042995936914e-01,-1.271758103441063444e-03,2.846474390869086157e+00,-1.712886734855913586e-03
2.069999999999999840e+00,-3.096717962138982225e-04,1.711865899017796178e+00,3.977684173309160311e-04,-7.363027523404808150e-02,1.384893415142377827e-03,4.030389456944893922e-02,1.865264749301135620e-03,-5.125163414117511892e-05,4.488221420086535018e-01,6.583189572703948371e-05,3.249979304914218242e-02,2.292041170852166811e-04,-5.130092332807092426e-01,3.087070494517383558e-04,2.800374752339268255e-04,-2.452351453438056161e+00,-3.597036109811069162e-04,-1.775779473887079130e-01,-1.252364794553919788e-03,2.803067899530753859e+00,-1.686766561964645741e-03
2.080000000000000071e+00,-3.101703862125330577e-04,1.716232164307113006e+00,3.984088481259665904e-04,-7.331410830506060461e-02,1.387123175858101173e-03,3.531319959538192776e-02,1.868267936417876678e-03,-4.847402791579082397e-05,4.244980166100449370e-01,6.226410542211786576e-05,3.073845160101701390e-02,2.167822930172083151e-04,-4.852064585220535742e-01,2.919765268694684613e-04,2.754400277750980366e-04,-2.412090567110803718e+00,-3.537982640240426493e-04,-1.746626044251124998e-01,-1.231804398708903105e-03,2.757049210850401000e+00,-1.659074480262138400e-03
2.089999999999999858e+00,-3.106414344078576228e-04,1.720357239800950566e+00,3.990139019197948538e-04,-7.301540624178493033e-02,1.389229765970263200e-03,3.059818752657506025e-02,1.871105229334774772e-03,-4.574371337252757983e-05,4.005880351587356447e-01,5.875706051855404211e-05,2.900709885291351611e-02,2.045719636347386177e-04,-4.578770553932398624e-01,2.755308591195534517e-04,2.705786442600488983e-04,-2.369518333095010476e+00,-3.475538954684895721e-04,-1.715798937795083856e-01,-1.210063645754368969e-03,2.708388623309539778e+00,-1.629792616642916766e-03
2.100000000000000089e+00,-3.110854269629505166e-04,1.724245382939250781e+00,3.995842031810179916e-04,-7.273386075747642621e-02,1.391215359664742550e-03,2.615399205676549599e-02,1.873779556387132226e-03,-4.306334470843795227e-05,3.771154410581099015e-01,5.531417028956502079e-05,2.730741788979796497e-02,1.925849988596587878e-04,-4.310475913904608380e-01,2.593860333866849772e-04,2.654503573906065580e-04,-2.324608766090027867e+00,-3.409666938679021013e-04,-1.683279338225943667e-01,-1.187129265538657561e-03,2.657056435389651750e+00,-1.598903098001485659e-03
2.109999999999999876e+00,-3.115028767312264229e-04,1.727901084895260730e+00,4.001204106615583182e-04,-7.246914664045903121e-02,1.393082250490146334e-03,2.197547971964608493e-02,1.876294006675756874e-03,-4.043560579355730082e-05,3.541037375645675889e-01,5.193888212283456567e-05,2.564111061293031235e-02,1.808334013153414267e-04,-4.047449310251050036e-01,2.435582155866158893e-04,2.600521998686045055e-04,-2.277335880795261946e+00,-3.340328477757426766e-04,-1.649048429250732917e-01,-1.162987987910138335e-03,2.603022945572281976e+00,-1.566388051232388496e-03
2.120000000000000107e+00,-3.118943235531653857e-04,1.731329073174057154e+00,4.006232177777876817e-04,-7.222092156596254808e-02,1.394832852684823286e-03,1.805724691871901655e-02,1.878651831854270642e-03,-3.786321017090184753e-05,3.315766877875078733e-01,4.863468152051082468e-05,2.400989773986299258e-02,1.693293063266718373e-04,-3.789962358237373152e-01,2.280637503661489649e-04,2.543812043958691292e-04,-2.227673691910056597e+00,-3.267485457454646306e-04,-1.613087394576435130e-01,-1.137626542717148654e-03,2.546258452338902689e+00,-1.532229603230126193e-03
2.129999999999999893e+00,-3.122603345530414339e-04,1.734534314211066963e+00,4.010933529916701720e-04,-7.198882590796040759e-02,1.396469702503874743e-03,1.439361695715479783e-02,1.880856447916411838e-03,-3.534890105646961209e-05,3.095583146893368109e-01,4.540509209920748861e-05,2.241551880444148104e-02,1.580849819200522523e-04,-3.538289643281087304e-01,2.129191611031422729e-04,2.484344036742307748e-04,-2.175596214133791229e+00,-3.191099763305264457e-04,-1.575377417910058808e-01,-1.111031659808043442e-03,2.486733254171027863e+00,-1.496409880889222870e-03
2.140000000000000124e+00,-3.126015044356546214e-04,1.737522015970614842e+00,4.015315801919099254e-04,-7.177248255100543428e-02,1.397995459546177554e-03,1.097863706762103320e-02,1.882911436983359353e-03,-3.289545133924138084e-05,2.880729010854760630e-01,4.225367559000503792e-05,2.085973215680492904e-02,1.471128288234060900e-04,-3.292708720951658119e-01,1.981411499065150296e-04,2.422088304055197336e-04,-2.121077462165843919e+00,-3.111133280843866042e-04,-1.535899682958612733e-01,-1.083190069031177627e-03,2.424417649550170140e+00,-1.458911011104203296e-03
2.149999999999999911e+00,-3.129184557830592722e-04,1.740297630544441532e+00,4.019386990750934536e-04,-7.157149670206797154e-02,1.399412908081393769e-03,7.806075442142734744e-03,1.884820549091034301e-03,-3.050566358117693918e-05,2.671449896443297556e-01,3.918403183844588415e-05,1.934431496338376300e-02,1.364253804661611489e-04,-3.053500116970127021e-01,1.837465976162249923e-04,2.357015172915655384e-04,-2.064091450705586972e+00,-3.027547895605025045e-04,-1.494635373429099856e-01,-1.054088500234902663e-03,2.359281936957834169e+00,-1.419715120769586385e-03
2.160000000000000142e+00,-3.132118393512954243e-04,1.742866856750247884e+00,4.023155455268367974e-04,-7.138545570237164739e-02,1.400724958376993109e-03,4.869418261936431236e-03,1.886587703977419660e-03,-2.818237001722068906e-05,2.467993828873340789e-01,3.619979880454163410e-05,1.787106320690326489e-02,1.260353029792748156e-04,-2.820947327209680222e-01,1.697525638033022866e-04,2.289094970341962307e-04,-2.004612194452378038e+00,-2.940305493123294847e-04,-1.451565673028513970e-01,-1.023713683267563285e-03,2.291296414875509502e+00,-1.378804336779883028e-03
2.169999999999999929e+00,-3.134823343671138763e-04,1.745235642730181169e+00,4.026629920029236817e-04,-7.121392883923380324e-02,1.401934648025245957e-03,2.161866727305561398e-03,1.888216992869841968e-03,-2.592843255529886059e-05,2.270611431889324183e-01,3.330465256276945774e-05,1.644179168638178201e-02,1.159553951952214474e-04,-2.595336817695364506e-01,1.561762867698326018e-04,2.218298023352460052e-04,-1.942613708105630277e+00,-2.849367958933311231e-04,-1.406671765463888835e-01,-9.920523479775317666e-04,2.220431381784748304e+00,-1.336160786029641197e-03
2.180000000000000160e+00,-3.137306488247137569e-04,1.747410188549436416e+00,4.029819479104602585e-04,-7.105646715789742940e-02,1.403045143270273583e-03,-3.236659125889218558e-04,1.889712680272329776e-03,-2.374674277631526329e-05,2.079555927765382173e-01,3.050230730206665702e-05,1.505833401712803991e-02,1.061985886479734390e-04,-2.376958024603660902e-01,1.430351835489314946e-04,2.144594658965397053e-04,-1.878070006364674471e+00,-2.754697178569586922e-04,-1.359934834442197427e-01,-9.590912242131384218e-04,2.146657136167008595e+00,-1.291766595413351617e-03
2.189999999999999947e+00,-3.139575197824662168e-04,1.749396948794730289e+00,4.032733599890120152e-04,-7.091260327337217673e-02,1.404059740335036584e-03,-2.594557329820279534e-03,1.891079205752885803e-03,-2.164022193416021721e-05,1.895083137306134702e-01,2.779651532584213135e-05,1.372254263074681319e-02,9.677794757304117616e-05,-2.166103354263384240e-01,1.303468499047983286e-04,2.067955204199084355e-04,-1.810955103928896248e+00,-2.656255037566717042e-04,-1.311336063670453522e-01,-9.248170418227418628e-04,2.069943976503810568e+00,-1.245603891825544044e-03
2.200000000000000178e+00,-3.141637136596460347e-04,1.751202635172846467e+00,4.035382126917504944e-04,-7.078185118227037220e-02,1.404981866748356055e-03,-4.658479087862321677e-03,1.892321185730809182e-03,-1.961182095570350564e-05,1.717451479846067719e-01,2.519106705196734138e-05,1.243628877513445162e-02,8.770666890744152524e-05,-1.963068183154973168e-01,1.181290603326738139e-04,1.988349986071825145e-04,-1.741243015497673685e+00,-2.554003421459285876e-04,-1.260856636855665347e-01,-8.892165306546970151e-04,1.990262201276667753e+00,-1.197654802160742164e-03
