t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
1.146570227783747731e+00,-3.083828833262165087e-02,-2.060240070916912469e-01,-2.193190462737105995e-02,-3.387369304882020815e-01,2.744484494384443751e-01,1.206220568839043938e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.147569853091318537e+00,-3.083828833262165087e-02,-2.046325889433544820e-01,-2.193190462737105995e-02,-3.389499393049900666e-01,2.744484494384443751e-01,1.204394253402111925e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.148569478398889343e+00,-3.083828833262165087e-02,-2.032411707950176893e-01,-2.193190462737105995e-02,-3.391629481217780517e-01,2.744484494384443751e-01,1.202567937965179912e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.149569103706460149e+00,-3.083828833262165087e-02,-2.018497526466809244e-01,-2.193190462737105995e-02,-3.393759569385661479e-01,2.744484494384443751e-01,1.200741622528247676e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150568729014030955e+00,-3.083828833262165087e-02,-2.004583344983441595e-01,-2.193190462737105995e-02,-3.395889657553541885e-01,2.744484494384443751e-01,1.198915307091315663e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.151568354321601984e+00,-3.083828833262165087e-02,-1.990669163500070615e-01,-2.193190462737105995e-02,-3.398019745721422291e-01,2.744484494384443751e-01,1.197088991654383205e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.152567979629172790e+00,-3.083828833262165087e-02,-1.976754982016702966e-01,-2.193190462737105995e-02,-3.400149833889302142e-01,2.744484494384443751e-01,1.195262676217451192e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153567604936743596e+00,-3.083828833262165087e-02,-1.962840800533335317e-01,-2.193190462737105995e-02,-3.402279922057182548e-01,2.744484494384443751e-01,1.193436360780518957e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.154567230244314402e+00,-3.083828833262165087e-02,-1.948926619049967668e-01,-2.193190462737105995e-02,-3.404410010225062955e-01,2.744484494384443751e-01,1.191610045343586943e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.155566855551885208e+00,-3.083828833262165087e-02,-1.935012437566599741e-01,-2.193190462737105995e-02,-3.406540098392942806e-01,2.744484494384443751e-01,1.189783729906654930e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.156566480859456014e+00,-3.083828833262165087e-02,-1.921098256083232092e-01,-2.193190462737105995e-02,-3.408670186560823212e-01,2.744484494384443751e-01,1.187957414469722695e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.157566106167026820e+00,-3.083828833262165087e-02,-1.907184074599864443e-01,-2.193190462737105995e-02,-3.410800274728703618e-01,2.744484494384443751e-01,1.186131099032790681e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.158565731474597849e+00,-3.083828833262165087e-02,-1.893269893116493463e-01,-2.193190462737105995e-02,-3.412930362896584580e-01,2.744484494384443751e-01,1.184304783595858224e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.159565356782168655e+00,-3.083828833262165087e-02,-1.879355711633125814e-01,-2.193190462737105995e-02,-3.415060451064464431e-01,2.744484494384443751e-01,1.182478468158926210e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160564982089739461e+00,-3.083828833262165087e-02,-1.865441530149758165e-01,-2.193190462737105995e-02,-3.417190539232344282e-01,2.744484494384443751e-01,1.180652152721993975e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.161564607397310267e+00,-3.083828833262165087e-02,-1.851527348666390238e-01,-2.193190462737105995e-02,-3.419320627400224688e-01,2.744484494384443751e-01,1.178825837285061962e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.162564232704881073e+00,-3.083828833262165087e-02,-1.837613167183022589e-01,-2.193190462737105995e-02,-3.421450715568105094e-01,2.744484494384443751e-01,1.176999521848129948e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.163563858012451879e+00,-3.083828833262165087e-02,-1.823698985699654940e-01,-2.193190462737105995e-02,-3.423580803735984945e-01,2.744484494384443751e-01,1.175173206411197713e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.164563483320022685e+00,-3.083828833262165087e-02,-1.809784804216287013e-01,-2.193190462737105995e-02,-3.425710891903865352e-01,2.744484494384443751e-01,1.173346890974265699e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.165563108627593492e+00,-3.083828833262165087e-02,-1.795870622732919364e-01,-2.193190462737105995e-02,-3.427840980071745758e-01,2.744484494384443751e-01,1.171520575537333686e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.166562733935164520e+00,-3.083828833262165087e-02,-1.781956441249548662e-01,-2.193190462737105995e-02,-3.429971068239626719e-01,2.744484494384443751e-01,1.169694260100401006e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.167562359242735326e+00,-3.083828833262165087e-02,-1.768042259766180735e-01,-2.193190462737105995e-02,-3.432101156407506570e-01,2.744484494384443751e-01,1.167867944663468993e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.168561984550306132e+00,-3.083828833262165087e-02,-1.754128078282813086e-01,-2.193190462737105995e-02,-3.434231244575386421e-01,2.744484494384443751e-01,1.166041629226536980e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169561609857876938e+00,-3.083828833262165087e-02,-1.740213896799445437e-01,-2.193190462737105995e-02,-3.436361332743266828e-01,2.744484494384443751e-01,1.164215313789604744e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.170561235165447744e+00,-3.083828833262165087e-02,-1.726299715316077787e-01,-2.193190462737105995e-02,-3.438491420911147234e-01,2.744484494384443751e-01,1.162388998352672731e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.171560860473018550e+00,-3.083828833262165087e-02,-1.712385533832709861e-01,-2.193190462737105995e-02,-3.440621509079027640e-01,2.744484494384443751e-01,1.160562682915740718e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.172560485780589357e+00,-3.083828833262165087e-02,-1.698471352349342212e-01,-2.193190462737105995e-02,-3.442751597246907491e-01,2.744484494384443751e-01,1.158736367478808482e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.173560111088160163e+00,-3.083828833262165087e-02,-1.684557170865974562e-01,-2.193190462737105995e-02,-3.444881685414787897e-01,2.744484494384443751e-01,1.156910052041876469e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.174559736395731191e+00,-3.083828833262165087e-02,-1.670642989382603583e-01,-2.193190462737105995e-02,-3.447011773582668859e-01,2.744484494384443751e-01,1.155083736604944011e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.175559361703301997e+00,-3.083828833262165087e-02,-1.656728807899235933e-01,-2.193190462737105995e-02,-3.449141861750548710e-01,2.744484494384443751e-01,1.153257421168011998e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.176558987010872803e+00,-3.083828833262165087e-02,-1.642814626415868284e-01,-2.193190462737105995e-02,-3.451271949918428561e-01,2.744484494384443751e-01,1.151431105731079763e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.177558612318443609e+00,-3.083828833262165087e-02,-1.628900444932500358e-01,-2.193190462737105995e-02,-3.453402038086309522e-01,2.744484494384443751e-01,1.149604790294147749e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.178558237626014416e+00,-3.083828833262165087e-02,-1.614986263449132708e-01,-2.193190462737105995e-02,-3.455532126254189929e-01,2.744484494384443751e-01,1.147778474857215736e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.179557862933585222e+00,-3.083828833262165087e-02,-1.601072081965765059e-01,-2.193190462737105995e-02,-3.457662214422069780e-01,2.744484494384443751e-01,1.145952159420283500e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180557488241156028e+00,-3.083828833262165087e-02,-1.587157900482397133e-01,-2.193190462737105995e-02,-3.459792302589949631e-01,2.744484494384443751e-01,1.144125843983351487e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.181557113548727056e+00,-3.083828833262165087e-02,-1.573243718999026430e-01,-2.193190462737105995e-02,-3.461922390757830592e-01,2.744484494384443751e-01,1.142299528546419030e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.182556738856297862e+00,-3.083828833262165087e-02,-1.559329537515658781e-01,-2.193190462737105995e-02,-3.464052478925710998e-01,2.744484494384443751e-01,1.140473213109487016e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.183556364163868668e+00,-3.083828833262165087e-02,-1.545415356032290854e-01,-2.193190462737105995e-02,-3.466182567093590849e-01,2.744484494384443751e-01,1.138646897672555003e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.184555989471439474e+00,-3.083828833262165087e-02,-1.531501174548923205e-01,-2.193190462737105995e-02,-3.468312655261471256e-01,2.744484494384443751e-01,1.136820582235622989e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.185555614779010281e+00,-3.083828833262165087e-02,-1.517586993065555556e-01,-2.193190462737105995e-02,-3.470442743429351662e-01,2.744484494384443751e-01,1.134994266798690754e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.186555240086581087e+00,-3.083828833262165087e-02,-1.503672811582187907e-01,-2.193190462737105995e-02,-3.472572831597232068e-01,2.744484494384443751e-01,1.133167951361758741e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.187554865394151893e+00,-3.083828833262165087e-02,-1.489758630098819980e-01,-2.193190462737105995e-02,-3.474702919765111919e-01,2.744484494384443751e-01,1.131341635924826727e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.188554490701722699e+00,-3.083828833262165087e-02,-1.475844448615452331e-01,-2.193190462737105995e-02,-3.476833007932991770e-01,2.744484494384443751e-01,1.129515320487894492e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.189554116009293727e+00,-3.083828833262165087e-02,-1.461930267132081629e-01,-2.193190462737105995e-02,-3.478963096100872732e-01,2.744484494384443751e-01,1.127689005050962034e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190553741316864533e+00,-3.083828833262165087e-02,-1.448016085648713702e-01,-2.193190462737105995e-02,-3.481093184268753138e-01,2.744484494384443751e-01,1.125862689614030021e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.191553366624435339e+00,-3.083828833262165087e-02,-1.434101904165346053e-01,-2.193190462737105995e-02,-3.483223272436632989e-01,2.744484494384443751e-01,1.124036374177098008e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192552991932006146e+00,-3.083828833262165087e-02,-1.420187722681978404e-01,-2.193190462737105995e-02,-3.485353360604513395e-01,2.744484494384443751e-01,1.122210058740165772e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.193552617239576952e+00,-3.083828833262165087e-02,-1.406273541198610477e-01,-2.193190462737105995e-02,-3.487483448772393801e-01,2.744484494384443751e-01,1.120383743303233759e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.194552242547147758e+00,-3.083828833262165087e-02,-1.392359359715242828e-01,-2.193190462737105995e-02,-3.489613536940274208e-01,2.744484494384443751e-01,1.118557427866301746e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.195551867854718564e+00,-3.083828833262165087e-02,-1.378445178231875179e-01,-2.193190462737105995e-02,-3.491743625108154059e-01,2.744484494384443751e-01,1.116731112429369510e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.196551493162289370e+00,-3.083828833262165087e-02,-1.364530996748507252e-01,-2.193190462737105995e-02,-3.493873713276033910e-01,2.744484494384443751e-01,1.114904796992437497e+00,3.349175650147803718e-01,-6.374968492206157800e-01,1.391939697603258530e+00,2.672162853168084662e-01,-2.130886594954709279e-01,8.706263417346650213e-01,-1.826999999999998403e+00,-8.955869600026975519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
