t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
9.330000000000000515e-01,5.121531757787375905e-02,4.315815351201022221e-01,9.232296826646002597e-03,-1.672521711200463113e+00,-1.580546556175211129e-02,2.781143781820895722e+00,-1.333956001959303028e-01,1.058429677066040353e-02,-2.133328160189695843e-01,3.701571390019997576e-02,8.917819380480533908e-01,6.669631854965815676e-03,-7.541579282242452109e-01,4.486772157468837952e-02,-5.264433404256374516e-02,1.061077960311466839e+00,-1.841093130332296379e-01,-4.435558380209506879e+00,-3.317351496483389450e-02,3.751042015785053252e+00,-2.231637465848641533e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.340000000000000524e-01,5.122587554743360250e-02,4.313687329447238317e-01,9.269220468250391476e-03,-1.671632147466570961e+00,-1.579881251983293947e-02,2.780391499773062769e+00,-1.333508440776099424e-01,1.053163735552281599e-02,-2.122714340901894481e-01,3.683155184511777147e-02,8.873451090073096736e-01,6.636448836738334522e-03,-7.504058116422740454e-01,4.464449389807706448e-02,-5.267429512474641751e-02,1.061681843797682490e+00,-1.842140938108518533e-01,-4.438082756888832137e+00,-3.319239476312990655e-02,3.753176818706386086e+00,-2.232907541246738070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.350000000000000533e-01,5.123638084279905081e-02,4.311569924491595041e-01,9.305959896113158436e-03,-1.670747021806948895e+00,-1.579219267024507475e-02,2.779642970894872001e+00,-1.333063112496167268e-01,1.047894858324281697e-02,-2.112094604506911111e-01,3.664728712137382827e-02,8.829058064749535362e-01,6.603247319281677075e-03,-7.466516032896226562e-01,4.442114177407724407e-02,-5.270304771132361399e-02,1.062261369333979744e+00,-1.843146482021060795e-01,-4.440505311540995592e+00,-3.321051303508532060e-02,3.755225513257755665e+00,-2.234126387502710642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.360000000000000542e-01,5.124683343521779094e-02,4.309463142129284496e-01,9.342515009681084948e-03,-1.669866336644129090e+00,-1.578560603110659016e-02,2.778898197234994871e+00,-1.332620018338342427e-01,1.042623166416388469e-02,-2.101469194956684383e-01,3.646292396181721740e-02,8.784641324286983632e-01,6.570028065286587227e-03,-7.428953894063266006e-01,4.419767033343680041e-02,-5.273058810659003726e-02,1.062816462431213083e+00,-1.844109632822641398e-01,-4.442825732783667547e+00,-3.322786745187339408e-02,3.757187836110816193e+00,-2.235293847952513069e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.370000000000000551e-01,5.125723329714974852e-02,4.307366987911177003e-01,9.378885712639992156e-03,-1.668990094298503424e+00,-1.577905261977169404e-02,2.778157180755736810e+00,-1.332179159470067986e-01,1.037348781232526329e-02,-2.090838356948041543e-01,3.627846661222128288e-02,8.740201891576475646e-01,6.536791839772557178e-03,-7.391372564957414681e-01,4.397408472256902900e-02,-5.275691261484061201e-02,1.063347048600238764e+00,-1.845030261265965255e-01,-4.445043709234482776e+00,-3.324445568466755097e-02,3.759063523937214768e+00,-2.236409765932099170e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.380000000000000560e-01,5.126758040227070989e-02,4.305281467143068919e-01,9.415071912928271725e-03,-1.668118296988025051e+00,-1.577253245282846106e-02,2.777419923332761442e+00,-1.331740537007252700e-01,1.032071824546182404e-02,-2.080202335922733958e-01,3.609391933128414109e-02,8.695740792622839166e-01,6.503539410088132744e-03,-7.353772913245677501e-01,4.375039010355474822e-02,-5.278201754036992988e-02,1.063853053351920153e+00,-1.845908238103741716e-01,-4.447158929511111580e+00,-3.326027540464099319e-02,3.760852313408598491e+00,-2.237473984777449409e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.390000000000000568e-01,5.127787472547609693e-02,4.303206584884952113e-01,9.451073522749181555e-03,-1.667250946827887104e+00,-1.576604554609637929e-02,2.776686426754834791e+00,-1.331304152014100572e-01,1.026792418500400983e-02,-2.069561378067361623e-01,3.590928639062890282e-02,8.651259056544784443e-01,6.470271545910510902e-03,-7.316155809228206408e-01,4.352659165414030085e-02,-5.280589918747302658e-02,1.064334402197108176e+00,-1.846743434088689018e-01,-4.449171082231195840e+00,-3.327532428296697820e-02,3.762553941196649987e+00,-2.238486347824504286e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000577e-01,5.128811624288454052e-02,4.301142345950241808e-01,9.486890458584265606e-03,-1.666388045830215825e+00,-1.575959191462415754e-02,2.775956692723563712e+00,-1.330870005502961528e-01,1.021510685607822377e-02,-2.058915730313448655e-01,3.572457207480317365e-02,8.606757715574691048e-01,6.436989019245734078e-03,-7.278522125838460255e-01,4.330269456773849779e-02,-5.282855386044449375e-02,1.064791020646655539e+00,-1.847535719973512069e-01,-4.451079856012412961e+00,-3.328959999081870791e-02,3.764168143972987934e+00,-2.239446698409222059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.410000000000000586e-01,5.129830493184166229e-02,4.299088754905072141e-01,9.522522641206079830e-03,-1.665529595903760152e+00,-1.575317157268729673e-02,2.775230722853129883e+00,-1.330438098434173488e-01,1.016226748750641284e-02,-2.048265640337376681e-01,3.553978068127922052e-02,8.562237805058945384e-01,6.403692604428648516e-03,-7.240872738643222561e-01,4.307870405342928422e-02,-5.284997786357914507e-02,1.065222834211425607e+00,-1.848284966510915783e-01,-4.452884939472376402e+00,-3.330310019936960630e-02,3.765694658409273643e+00,-2.240354879867552107e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.420000000000000595e-01,5.130844077092380079e-02,4.297045816067509016e-01,9.557969995690973608e-03,-1.664675598853576188e+00,-1.574678453378582088e-02,2.774508518670023793e+00,-1.330008431715904993e-01,1.010940731180626218e-02,-2.037611356560464770e-01,3.535491652045413824e-02,8.517700363457603174e-01,6.370383078123015297e-03,-7.203208525842530463e-01,4.285462533595796319e-02,-5.287016750117179420e-02,1.065629768402272859e+00,-1.848991044453620614e-01,-4.454586021228799098e+00,-3.331582257979276429e-02,3.767133221177154212e+00,-2.241210735535461573e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.430000000000000604e-01,5.131852373994158500e-02,4.295013533506837344e-01,9.593232451432176511e-03,-1.663826056380723228e+00,-1.574043081064190747e-02,2.773790081612789393e+00,-1.329581006203998661e-01,1.005652756519113955e-02,-2.026953128148871741e-01,3.516998391564984949e-02,8.473146432344638157e-01,6.337061219321371563e-03,-7.165530368269656947e-01,4.263046365573730512e-02,-5.288911907751725483e-02,1.066011748730053554e+00,-1.849653824554329251e-01,-4.456182789899251873e+00,-3.332776480326160584e-02,3.768483568948276741e+00,-2.242014108748904277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000613e-01,5.132855381994380628e-02,4.292991911042795539e-01,9.628309942152898926e-03,-1.662980970081938903e+00,-1.573411041519759412e-02,2.773075413031750536e+00,-1.329155822701814371e-01,1.000362948757019255e-02,-2.016291205013702736e-01,3.498498720311271626e-02,8.428577056407835499e-01,6.303727809345072153e-03,-7.127839149391288487e-01,4.240622426884554930e-02,-5.290682889691034063e-02,1.066368700705622174e+00,-1.850273177565759930e-01,-4.457674934101468978e+00,-3.333892454094922186e-02,3.769745438394323855e+00,-2.242764842843842921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.450000000000000622e-01,5.133853099322090163e-02,4.290980952244839997e-01,9.663202405918752680e-03,-1.662140341449345193e+00,-1.572782335861241942e-02,2.772364514188754292e+00,-1.328732881960073553e-01,9.950714322548209756e-03,-2.005625837810907086e-01,3.479993073201453901e-02,8.383993283448756273e-01,6.270383631844345107e-03,-7.090135755307294119e-01,4.218191244702795828e-02,-5.292329326364564324e-02,1.066700549839834977e+00,-1.850848974240619782e-01,-4.459062142453063871e+00,-3.334929946402914736e-02,3.770918566186907128e+00,-2.243462781156218000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.460000000000000631e-01,5.134845524330882566e-02,4.288980660431402914e-01,9.697909785151240247e-03,-1.661304171870122914e+00,-1.572156965126111916e-02,2.771657386256907607e+00,-1.328312184676700425e-01,9.897783317425704053e-03,-1.994957277941340479e-01,3.461481886445094691e-02,8.339396164382879562e-01,6.237029472798180652e-03,-7.052421074750849783e-01,4.195753347769581865e-02,-5.293850848201819836e-02,1.067007221643558879e+00,-1.851381085331609277e-01,-4.460344103571699748e+00,-3.335888724367452873e-02,3.772002688997694975e+00,-2.244107767022009980e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.470000000000000639e-01,5.135832655499266569e-02,4.286991038669141774e-01,9.732432026640314149e-03,-1.660472462626208623e+00,-1.571534930273126365e-02,2.770954030320312178e+00,-1.327893731496669616e-01,9.844837723198829327e-03,-1.984285777550764962e-01,3.442965597544256351e-02,8.294786753239407062e-01,6.203666120514400584e-03,-7.014695999088367273e-01,4.173309266392721817e-02,-5.295247085632281969e-02,1.067288641627634149e+00,-1.851869381591457753e-01,-4.461520506075025594e+00,-3.336768555105845691e-02,3.772997543498348705e+00,-2.244699643777159359e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.480000000000000648e-01,5.136814491431038188e-02,4.285012089772186616e-01,9.766769081557546972e-03,-1.659645214893976206e+00,-1.570916232182097833e-02,2.770254447373797113e+00,-1.327477523011842409e-01,9.791878794559644161e-03,-1.973611589529808974e-01,3.424444645293522882e-02,8.250166107161387430e-01,6.170294365629755418e-03,-6.976961422319618578e-01,4.150859532446637967e-02,-5.296517669085398783e-02,1.067544735302929482e+00,-1.852313733772863458e-01,-4.462591038580697500e+00,-3.337569205735441136e-02,3.773902866360522523e+00,-2.245238254757624397e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.490000000000000657e-01,5.137791030855641539e-02,4.283043816301418949e-01,9.800920905468524236e-03,-1.658822429743935345e+00,-1.570300871653657060e-02,2.769558638322665800e+00,-1.327063559760818801e-01,9.738907789895612233e-03,-1.962934967514025075e-01,3.405919469779888908e-02,8.205535286405716278e-01,6.136915001109674583e-03,-6.939218241077700355e-01,4.128404679372355002e-02,-5.297662228990651645e-02,1.067775428180295805e+00,-1.852714012628537965e-01,-4.463555389706371557e+00,-3.338290443373564953e-02,3.774718394255835108e+00,-2.245723443299358912e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000666e-01,5.138762272628548400e-02,4.281086220563705136e-01,9.834887458346680544e-03,-1.658004108140409105e+00,-1.569688849409024006e-02,2.768866603982424568e+00,-1.326651842228774303e-01,9.685925971290226810e-03,-1.952256165883836658e-01,3.387390512382865149e-02,8.160895354343136177e-01,6.103528822248530106e-03,-6.901467354628856299e-01,4.105945242177655441e-02,-5.298680395777533025e-02,1.067980645770591153e+00,-1.853070088911195068e-01,-4.464413248069710960e+00,-3.338932035137548437e-02,3.775443863855969084e+00,-2.246155052738330049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.510000000000000675e-01,5.139728215731622502e-02,4.279139304611156991e-01,9.868668704585359386e-03,-1.657190250941230403e+00,-1.569080166089767414e-02,2.768178345078519786e+00,-1.326242370847303120e-01,9.632934604522358502e-03,-1.941575439764537947e-01,3.368858215774395148e-02,8.116247377458130075e-01,6.070136626669456192e-03,-6.863709664872672533e-01,4.083481757436824289e-02,-5.299571799875546496e-02,1.068160313584671783e+00,-1.853381833373544119e-01,-4.465164302288350484e+00,-3.339493748144695129e-02,3.776079011832564447e+00,-2.246532926410482744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.520000000000000684e-01,5.140688859273492145e-02,4.277203070240390148e-01,9.902264613011191319e-03,-1.656380858897428698e+00,-1.568474822257584153e-02,2.767493862246079850e+00,-1.325835145994268549e-01,9.579934959066921385e-03,-1.930893045026360610e-01,3.350323023918966303e-02,8.071592425349134459e-01,6.036739214324446379e-03,-6.825946076342059854e-01,4.061014763290871077e-02,-5.300336071714117914e-02,1.068314357133393955e+00,-1.853649116768292249e-01,-4.465808240979946220e+00,-3.339975349512358527e-02,3.776623574857275401e+00,-2.246856907651788582e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.530000000000000693e-01,5.141644202489913801e-02,4.275277518991781878e-01,9.935675156896986437e-03,-1.655575932652914695e+00,-1.567872818394055318e-02,2.766813156029642506e+00,-1.325430167993637276e-01,9.526928308094206876e-03,-1.920209238284380504e-01,3.331785382073421120e-02,8.026931570728201848e-01,6.003337387494270261e-03,-6.788177496203093853e-01,4.038544799447429945e-02,-5.300972841722761952e-02,1.068442701927612148e+00,-1.853871809848151031e-01,-4.466344752762168469e+00,-3.340376606357836620e-02,3.777077289601741938e+00,-2.247126839798192499e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.540000000000000702e-01,5.142594244744151666e-02,4.273362652148711693e-01,9.968900313974390914e-03,-1.654775472744176135e+00,-1.567274154900416896e-02,2.766136226882902172e+00,-1.325027437115328666e-01,9.473915928470466596e-03,-1.909524276898619810e-01,3.313245736787212570e-02,7.982265889421515936e-01,5.969931950788626152e-03,-6.750404834255387954e-01,4.016072407180781845e-02,-5.301481740330948877e-02,1.068545273478189728e+00,-1.854049783365836479e-01,-4.466773526252666215e+00,-3.340697285798499561e-02,3.777439892737632476e+00,-2.247342566185666080e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000000711e-01,5.143538985527335017e-02,4.271458470736839708e-01,1.000194006644722355e-02,-1.653979479599958946e+00,-1.566678832097331137e-02,2.765463075168439921e+00,-1.324626953575055721e-01,9.420899100757496036e-03,-1.898838418973931574e-01,3.294704535902137632e-02,7.937596460368769868e-01,5.936523711145919036e-03,-6.712629002931471689e-01,3.993598129331799029e-02,-5.301862397968137852e-02,1.068621997295977621e+00,-1.854182908074049063e-01,-4.467094250069088446e+00,-3.340937154951634236e-02,3.777711120936587008e+00,-2.247503930150136497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.560000000000000719e-01,5.144478424458838461e-02,4.269564975523335582e-01,1.003479440100404907e-02,-1.653187953540961264e+00,-1.566086850224646110e-02,2.764793701157461037e+00,-1.324228717534169653e-01,9.367879109212912114e-03,-1.888151923360110729e-01,3.276162228552570443e-02,7.892924365623645855e-01,5.903113477833510370e-03,-6.674850917297536768e-01,3.971122510308078279e-02,-5.302114445063854653e-02,1.068672798891832088e+00,-1.854271054725511458e-01,-4.467306612829084145e+00,-3.341095980934583043e-02,3.777890710870288160e+00,-2.247610775027593100e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.570000000000000728e-01,5.145412561286645536e-02,4.267682167016156880e-01,1.006746330883136198e-02,-1.652400894779521678e+00,-1.565498209441169158e-02,2.764128105029536098e+00,-1.323832729099502226e-01,9.314857241789931130e-03,-1.877465049651805273e-01,3.257619265165301314e-02,7.848250690353619774e-01,5.869702062447426649e-03,-6.637071495052726533e-01,3.948646096083752166e-02,-5.302237512047525136e-02,1.068697603776612937e+00,-1.854314094072921915e-01,-4.467410303150316508e+00,-3.341173530864682828e-02,3.777978399210326188e+00,-2.247662944153971942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.580000000000000737e-01,5.146341395887717163e-02,4.265810045463294120e-01,1.009994678562614601e-02,-1.651618303419303491e+00,-1.564912909824430973e-02,2.763466286872329647e+00,-1.323438988323210053e-01,9.261834790137590812e-03,-1.866778058188569567e-01,3.239076097459619996e-02,7.803576522840032226e-01,5.836290278912650842e-03,-6.599291656529722161e-01,3.926169434199699992e-02,-5.302231229348675079e-02,1.068696337461174650e+00,-1.854311896869000886e-01,-4.467405009650434522e+00,-3.341169571859231580e-02,3.777973922628405035e+00,-2.247660280865235727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.590000000000000746e-01,5.147264928268370510e-02,4.263948610852013044e-01,1.013224483160939104e-02,-1.650840179454984735e+00,-1.564330951370452444e-02,2.762808246681344393e+00,-1.323047495202615553e-01,9.208813049600500511e-03,-1.856091210054877649e-01,3.220533178447249067e-02,7.758902954477981950e-01,5.802878943482983609e-03,-6.561512324694334097e-01,3.903693073763381260e-02,-5.302095227396719235e-02,1.068668925456371710e+00,-1.854264333866455505e-01,-4.467290420947094276e+00,-3.341083871035588349e-02,3.777877017796157588e+00,-2.247602628497347155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.599999999999999645e-01,5.148183158564639123e-02,4.262097862908137413e-01,1.016435745153827785e-02,-1.650066522771954869e+00,-1.563752333993513946e-02,2.762153984359652092e+00,-1.322658249680055131e-01,9.155793319219035498e-03,-1.845404767080043307e-01,3.201990962432432752e-02,7.714231079776396882e-01,5.769468874740932285e-03,-6.523734425145715221e-01,3.881217565448891182e-02,-5.301829136621194483e-02,1.068615293273065703e+00,-1.854171275817988462e-01,-4.467066225657944756e+00,-3.340916195511067777e-02,3.777687421385238054e+00,-2.247489830386251164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.609999999999999654e-01,5.149096087042641379e-02,4.260257801095282959e-01,1.019628465471984768e-02,-1.649297333145990585e+00,-1.563177057525920108e-02,2.761503499717632426e+00,-1.322271251642715695e-01,9.102776901729364711e-03,-1.834718991838304447e-01,3.183449905011864756e-02,7.669561996358016387e-01,5.736060893598002308e-03,-6.485958886116307553e-01,3.858743461497016192e-02,-5.301432587451582190e-02,1.068535366422105781e+00,-1.854032593476324653e-01,-4.466732112400642052e+00,-3.340666312402990057e-02,3.777404870067286424e+00,-2.247321729867914897e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.619999999999999662e-01,5.150003714098958657e-02,4.258428424614119079e-01,1.022802645502329799e-02,-1.648532610242953389e+00,-1.562605121717769441e-02,2.760856792472718535e+00,-1.321886500922485330e-01,9.049765103563228719e-03,-1.824034147648787574e-01,3.164910463074710467e-02,7.624896804959533370e-01,5.702655823294447424e-03,-6.448186638471824494e-01,3.836271315715111818e-02,-5.300905210317297112e-02,1.068429070414355309e+00,-1.853848157594171209e-01,-4.466287769792856466e+00,-3.340333988828697587e-02,3.777029100513971116e+00,-2.247098170278292173e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.629999999999999671e-01,5.150906040260997548e-02,4.256609732401623880e-01,1.025958287089340226e-02,-1.647772353618473407e+00,-1.562036526236717029e-02,2.760213862249112804e+00,-1.321503997295789823e-01,8.996759234848161757e-03,-1.813350498575503345e-01,3.146373094802629167e-02,7.580236609431292294e-01,5.669254489399311314e-03,-6.410418615711250823e-01,3.813801683477247018e-02,-5.300246635647898330e-02,1.068296330760670543e+00,-1.853617838924224159e-01,-4.465732886452215666e+00,-3.339918991905505008e-02,3.776559849396925017e+00,-2.246818994953341253e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.639999999999999680e-01,5.151803066187366636e-02,4.254801723130333668e-01,1.029095392536304165e-02,-1.647016562717642962e+00,-1.561471270667748323e-02,2.759574708577543944e+00,-1.321123740483441389e-01,8.943760609407297446e-03,-1.802668309427355453e-01,3.127838259669674104e-02,7.535582516737537873e-01,5.635857719810427602e-03,-6.372655753966842695e-01,3.791335121724048740e-02,-5.299456493872811702e-02,1.068137072971905965e+00,-1.853341508219203959e-01,-4.465067150996382850e+00,-3.339421088750738065e-02,3.775996853387816543e+00,-2.246484047229015957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.649999999999999689e-01,5.152694792668234547e-02,4.253004395207615751e-01,1.032213964606636114e-02,-1.646265236874699056e+00,-1.560909354512939745e-02,2.758939330894996544e+00,-1.320745730150480191e-01,8.890770544759618588e-03,-1.791987845758149511e-01,3.109306418442514541e-02,7.490935636956361776e-01,5.602466344754655769e-03,-6.334898992004234231e-01,3.768872188962857361e-02,-5.298534415421518595e-02,1.067951222558916058e+00,-1.853019036231835504e-01,-4.464290252043035423e+00,-3.338840046481733603e-02,3.775339849158307004e+00,-2.246093170441274545e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.659999999999999698e-01,5.153581220625714360e-02,4.251217746774900164e-01,1.035314006525164809e-02,-1.645518375312717829e+00,-1.560350777191229707e-02,2.758307728544441062e+00,-1.320369965906015297e-01,8.837790362119679610e-03,-1.781309373866548640e-01,3.090778033180135997e-02,7.446297083279596052e-01,5.569081196787450949e-03,-6.297149271222206579e-01,3.746413445267648967e-02,-5.297480030723511479e-02,1.067738705032557078e+00,-1.852650293714801499e-01,-4.463401878209772633e+00,-3.338175632215800714e-02,3.774588573380029288e+00,-2.245646207926075277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.669999999999999707e-01,5.154462351114219576e-02,4.249441775706950253e-01,1.038395521979422476e-02,-1.644775977143299261e+00,-1.559795538038185464e-02,2.757679900774579806e+00,-1.319996447303071196e-01,8.784821386397828613e-03,-1.770633160796171168e-01,3.072253567234128901e-02,7.401667972013044050e-01,5.535703110793252502e-03,-6.259407535652901089e-01,3.723959452278979843e-02,-5.296292970208271722e-02,1.067499445903690614e+00,-1.852235151420833503e-01,-4.462401718114314519e+00,-3.337427613070292898e-02,3.773742762724630495e+00,-2.245143003019367534e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.679999999999999716e-01,5.155338185320839511e-02,4.247676479611112166e-01,1.041458515120938233e-02,-1.644038041366257197e+00,-1.559243636305767539e-02,2.757055846739585370e+00,-1.319625173838430976e-01,8.731864946200124100e-03,-1.759959474335466290e-01,3.053733485248466550e-02,7.357049422576178443e-01,5.502332923985248092e-03,-6.221674731961712723e-01,3.701510773204108595e-02,-5.294972864305269589e-02,1.067233370683171145e+00,-1.851773480102629765e-01,-4.461289460374274540e+00,-3.336595756162513693e-02,3.772802153863771935e+00,-2.244583399057114015e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.689999999999999725e-01,5.156208724565714691e-02,4.245921855826572111e-01,1.044502990566537060e-02,-1.643304566869308481e+00,-1.558695071162099696e-02,2.756435565498819074e+00,-1.319256144952475895e-01,8.678922373828307224e-03,-1.749288583017771792e-01,3.035218253159638335e-02,7.312442557502318863e-01,5.468971475905498592e-03,-6.183951809447378878e-01,3.679067972816896237e-02,-5.293519343443986447e-02,1.066940404881853155e+00,-1.851265150512906299e-01,-4.460064793607301681e+00,-3.335679828609811048e-02,3.771766483469100706e+00,-2.243967239375272982e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.699999999999999734e-01,5.157073970302394894e-02,4.244177901423611399e-01,1.047528953399617935e-02,-1.642575552427759433e+00,-1.558149841691236145e-02,2.755819056016593827e+00,-1.318889360029034674e-01,8.625995005279690764e-03,-1.738620756121385114e-01,3.016708338196599781e-02,7.267848502438702951e-01,5.435619608424813176e-03,-6.146239720041855037e-01,3.656631617457883898e-02,-5.291932038053892562e-02,1.066620474010592901e+00,-1.850710033404374677e-01,-4.458727406431080453e+00,-3.334679597529499606e-02,3.770635488212271014e+00,-2.243294367309798254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
