t,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,u1,u2,u3,u4,u5,u6,u7
1.520000000000000018e+00,8.204541043453840289e-10,2.046910914250577029e-01,-1.926898399613358764e-09,-3.880208070791846264e-01,1.035279368240064940e-09,3.745235050293534762e+00,6.568421229446316781e-10,1.385428584431365023e-10,2.996764539995447896e-01,-3.253783615659253313e-10,-3.306337284037667024e-01,1.748185086813869940e-10,1.022007123293556807e-01,1.109151441581417771e-10,1.385428584431365023e-10,2.996764539995447896e-01,-3.253783615659253313e-10,-3.306337284037667024e-01,1.748185086813869940e-10,1.022007123293556807e-01,1.109151441581417771e-10
1.530000000000000027e+00,8.217751916465592643e-10,2.075486819374010583e-01,-1.930001072868208412e-09,-3.911735933349533845e-01,1.036946365113268386e-09,3.746209593945561522e+00,6.578997638082744398e-10,1.257461718931270167e-10,2.719964588605352507e-01,-2.953243771895038804e-10,-3.000943254147591666e-01,1.586711757630755557e-10,9.276081412339193255e-02,1.006703264216619805e-10,1.257461718931270167e-10,2.719964588605352507e-01,-2.953243771895038804e-10,-3.000943254147591666e-01,1.586711757630755557e-10,9.276081412339193255e-02,1.006703264216619805e-10
1.540000000000000036e+00,8.229705055481944896e-10,2.101342170958619970e-01,-1.932808357799684477e-09,-3.940262202862929719e-01,1.038454656453855769e-09,3.747091356698092124e+00,6.588567125474873264e-10,1.133928285729555173e-10,2.452754415318260106e-01,-2.663116178560551407e-10,-2.706129648733460180e-01,1.430832697480719849e-10,8.364796268407501123e-02,9.078044201629427425e-11,1.133928285729555173e-10,2.452754415318260106e-01,-2.663116178560551407e-10,-2.706129648733460180e-01,1.430832697480719849e-10,8.364796268407501123e-02,9.078044201629427425e-11
1.550000000000000044e+00,8.240446196709939615e-10,2.124575899144145463e-01,-1.935330995901270521e-09,-3.965896029185205229e-01,1.039810013425781528e-09,3.747883712433398351e+00,6.597166307281238252e-10,1.015109348909967856e-10,2.195741978486631385e-01,-2.384060935873822912e-10,-2.422567229658960652e-01,1.280902563431740618e-10,7.488289163123351688e-02,8.126799247240762843e-11,1.015109348909967856e-10,2.195741978486631385e-01,-2.384060935873822912e-10,-2.422567229658960652e-01,1.280902563431740618e-10,7.488289163123351688e-02,8.126799247240762843e-11
1.560000000000000053e+00,8.250023907615654840e-10,2.145293058252248919e-01,-1.937580393609007751e-09,-3.988753318993687458e-01,1.041018564451748523e-09,3.748590243890918661e+00,6.604834065820004452e-10,9.012900961969249502e-11,1.949544156143284690e-01,-2.116747828734285767e-10,-2.150936599891856704e-01,1.137281215914279976e-10,6.648663877866058114e-02,7.215580945229141527e-11,9.012900961969249502e-11,1.949544156143284690e-01,-2.116747828734285767e-10,-2.150936599891856704e-01,1.137281215914279976e-10,6.648663877866058114e-02,7.215580945229141527e-11
1.570000000000000062e+00,8.258489628160606218e-10,2.163604915983285970e-01,-1.939568631986175268e-09,-4.008956834200863018e-01,1.042086800416570307e-09,3.749214745709199104e+00,6.611611583082152809e-10,7.927598389555114626e-11,1.714786746001394635e-01,-1.861856326722772305e-10,-1.891928203503986938e-01,1.000333718721283049e-10,5.848054613411390185e-02,6.346705475015546086e-11,7.927598389555114626e-11,1.714786746001394635e-01,-1.861856326722772305e-10,-1.891928203503986938e-01,1.000333718721283049e-10,5.848054613411390185e-02,6.346705475015546086e-11
1.580000000000000071e+00,8.265897712038174992e-10,2.179629042613187018e-01,-1.941308476407976090e-09,-4.026636290365497306e-01,1.043021579870536090e-09,3.749761227467834246e+00,6.617542373744693670e-10,6.898120121915845864e-11,1.492104465454718032e-01,-1.620075584101760832e-10,-1.646242325671512519e-01,8.704303390083096832e-11,5.088625989932338278e-02,5.522522029213830400e-11,6.898120121915845864e-11,1.492104465454718032e-01,-1.620075584101760832e-10,-1.646242325671512519e-01,8.704303390083096832e-11,5.088625989932338278e-02,5.522522029213830400e-11
1.590000000000000080e+00,8.272305467910008064e-10,2.193489400190213878e-01,-1.942813386246217405e-09,-4.041928455103636075e-01,1.043830134232771768e-09,3.750233916729404982e+00,6.622672318183844148e-10,5.927441745516354080e-11,1.282140951577293853e-01,-1.392104439815047853e-10,-1.414589092674587711e-01,7.479465472933598270e-11,4.372573046998092655e-02,4.745412813629616504e-11,5.927441745516354080e-11,1.282140951577293853e-01,-1.392104439815047853e-10,-1.414589092674587711e-01,7.479465472933598270e-11,4.372573046998092655e-02,4.745412813629616504e-11
1.600000000000000089e+00,8.277773200642388083e-10,2.205316431731718652e-01,-1.944097524553983360e-09,-4.054977246499580357e-01,1.044520072994599505e-09,3.750637262081417678e+00,6.627049695488204446e-10,5.018580083228236094e-11,1.085548761123518446e-01,-1.178651417487831827e-10,-1.197688471897441764e-01,6.332630174569169630e-11,3.702121243574300891e-02,4.017793047260568584e-11,5.018580083228236094e-11,1.085548761123518446e-01,-1.178651417487831827e-10,-1.197688471897441764e-01,6.332630174569169630e-11,3.702121243574300891e-02,4.017793047260568584e-11
1.610000000000000098e+00,8.282364252542729667e-10,2.215247150421104649e-01,-1.945175767750337230e-09,-4.065933831517118957e-01,1.045099388922909111e-09,3.750975936178248205e+00,6.630725216472008637e-10,4.174593194330635465e-11,9.029893705283328909e-02,-9.804347254269150499e-11,-9.962702718285854075e-02,5.267656267420573838e-11,3.079526458023702090e-02,3.342110962297087036e-11,4.174593194330635465e-11,9.029893705283328909e-02,-9.804347254269150499e-11,-9.962702718285854075e-02,5.267656267420573838e-11,3.079526458023702090e-02,3.342110962297087036e-11
1.620000000000000107e+00,8.286145044595882280e-10,2.223425228804432052e-01,-1.946063715304978911e-09,-4.074956724410341291e-01,1.045576463263509555e-09,3.751254838783076639e+00,6.633752056688239982e-10,3.398580374509556838e-11,7.351331759070724170e-02,-7.981822566205409309e-11,-8.110741420606458474e-02,4.288454557543627571e-11,2.507074988105620350e-02,2.720847804121753999e-11,3.398580374509556838e-11,7.351331759070724170e-02,-7.981822566205409309e-11,-8.110741420606458474e-02,4.288454557543627571e-11,2.507074988105620350e-02,2.720847804121753999e-11
1.630000000000000115e+00,8.289185117700617156e-10,2.230001087987389941e-01,-1.946777699422944188e-09,-4.082211885134854334e-01,1.045960070944500338e-09,3.751479099809829520e+00,6.636185889441887909e-10,2.693682155857168334e-11,5.826594930553175705e-02,-6.326315887382325658e-11,-6.428495732902021753e-02,3.398987884618332716e-11,1.987083550975452320e-02,2.156517831308779527e-11,2.693682155857168334e-11,5.826594930553175705e-02,-6.326315887382325658e-11,-6.428495732902021753e-02,3.398987884618332716e-11,1.987083550975452320e-02,2.156517831308779527e-11
1.640000000000000124e+00,8.291557173905981867e-10,2.235131986831975226e-01,-1.947334794729275463e-09,-4.087872817758710919e-01,1.046259385779628185e-09,3.751654082365117659e+00,6.638084918803096425e-10,2.063080306873362204e-11,4.462565574492308174e-02,-4.845299841311573411e-11,-4.923558973181556275e-02,2.603271121950833171e-11,1.521899283185815417e-02,1.651668315625247534e-11,2.063080306873362204e-11,4.462565574492308174e-02,-4.845299841311573411e-11,-4.923558973181556275e-02,2.603271121950833171e-11,1.521899283185815417e-02,1.651668315625247534e-11
1.650000000000000133e+00,8.293337117647719005e-10,2.238982111153331456e-01,-1.947752827953704484e-09,-4.092120668873469036e-01,1.046483985671649934e-09,3.751785385790177507e+00,6.639509912620365255e-10,1.509997832465404573e-11,3.266215242454807710e-02,-3.546343898320457671e-11,-3.603622870496479835e-02,1.905371176472982832e-11,1.113899740686292127e-02,1.208879542030837266e-11,1.509997832465404573e-11,3.266215242454807710e-02,-3.546343898320457671e-11,-3.603622870496479835e-02,1.905371176472982832e-11,1.113899740686292127e-02,1.208879542030837266e-11
1.660000000000000142e+00,8.294604096984692102e-10,2.241722662916600939e-01,-1.948050387615338785e-09,-4.095144326005286661e-01,1.046643857815698739e-09,3.751878848702810298e+00,6.640524235533757195e-10,1.037698973945693812e-11,2.244604682807577883e-02,-2.437114375546644089e-11,-2.476477564935251202e-02,1.309406988739510730e-11,7.654928988217751633e-03,8.307648086760288642e-12,1.037698973945693812e-11,2.244604682807577883e-02,-2.437114375546644089e-11,-2.476477564935251202e-02,1.309406988739510730e-11,7.654928988217751633e-03,8.307648086760288642e-12
1.669999999999999929e+00,8.295440544835303269e-10,2.243531949433739126e-01,-1.948246833707346486e-09,-4.097140516025981061e-01,1.046749403902647585e-09,3.751940552039322530e+00,6.641193881988102353e-10,6.494892090355576511e-12,1.404883840725948581e-02,-1.525374436947081428e-11,-1.550011607632441855e-02,8.195495329328164084e-12,4.791171523352686160e-03,5.199704269051421291e-12,6.494892090355576511e-12,1.404883840725948581e-02,-1.525374436947081428e-11,-1.550011607632441855e-02,8.195495329328164084e-12,4.791171523352686160e-03,5.199704269051421291e-12
1.679999999999999938e+00,8.295932220213820891e-10,2.244595472560149130e-01,-1.948362307381617501e-09,-4.098313903563892691e-01,1.046811445322460803e-09,3.751976822096461550e+00,6.641587509246122777e-10,3.487152518619726909e-12,7.542918581865828975e-03,-8.189840932902937590e-12,-8.322119607609011066e-03,4.400218168588278878e-12,2.572413153654680949e-03,2.791757212537110256e-12,3.487152518619726909e-12,7.542918581865828975e-03,-8.189840932902937590e-12,-8.322119607609011066e-03,4.400218168588278878e-12,2.572413153654680949e-03,2.791757212537110256e-12
1.689999999999999947e+00,8.296168249466928587e-10,2.245106017891798089e-01,-1.948417740633479772e-09,-4.098877189415248701e-01,1.046841228367575579e-09,3.751994233573364035e+00,6.641776470401741134e-10,1.387650529589465973e-12,3.001570739704648074e-03,-3.259002021596279517e-12,-3.311639975350573212e-03,1.750988819487470612e-12,1.023646214477804892e-03,1.110930294495899980e-12,1.387650529589465973e-12,3.001570739704648074e-03,-3.259002021596279517e-12,-3.311639975350573212e-03,1.750988819487470612e-12,1.023646214477804892e-03,1.110930294495899980e-12
1.699999999999999956e+00,8.296241167509975348e-10,2.245263743961680714e-01,-1.948434865986342696e-09,-4.099051208954842540e-01,1.046850429436244578e-09,3.751999612613485802e+00,6.641834847393143300e-10,2.306779926820781592e-13,4.989702366439286840e-04,-5.417646795487313960e-13,-5.505150221256371618e-04,2.910780325991940136e-13,1.701672351483247882e-04,1.846770241350610975e-13,2.306779926820781592e-13,4.989702366439286840e-04,-5.417646795487313960e-13,-5.505150221256371618e-04,2.910780325991940136e-13,1.701672351483247882e-04,1.846770241350610975e-13
1.706815839780630562e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.720000000000001306e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.730000000000001315e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.740000000000001323e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000001332e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.760000000000001341e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.770000000000001350e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.780000000000001359e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.790000000000001368e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000001377e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.810000000000001386e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.820000000000001394e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.830000000000001403e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.840000000000001412e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.850000000000001421e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.860000000000001430e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.870000000000001439e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.880000000000001448e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.890000000000001457e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900000000000001465e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.910000000000001474e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.920000000000001483e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.930000000000001492e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.940000000000001501e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.950000000000001510e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.960000000000001519e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.970000000000001528e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.980000000000001537e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.990000000000001545e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000001332e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.010000000000001119e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.020000000000000906e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.030000000000000693e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
